buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2017,21.07~22.07,신규,19,6,2021,"2,000",20.27,5,37-32,65,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2004,21.08~23.08,신규,21,6,2021,"15,000",19.81,3,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2001,21.06~23.06, ,3,6,2021,"9,000",16.2,8,212-2,0,연희소프트빌,,,11410,서대문구,연희동, 
2015,21.06~23.06, ,19,6,2021,"9,800",14.5,6,90-41,0,(90-41),,,11410,서대문구,대현동, 
2021,21.06~22.07,신규,6,6,2021,"5,000",15.63,5,90-12,50,(90-12),,,11410,서대문구,대현동, 
2007,21.07~23.07,갱신,17,6,2021,"39,900",86.17,5,340-27,0,현대싱그런,"38,000",,11410,서대문구,연희동,사용
2015,21.07~23.06, ,17,6,2021,"16,000",19.44,5,90-58,0,(90-58),,,11410,서대문구,대현동, 
2004,21.07~23.07,갱신,16,6,2021,"14,500",23.76,4,45-5,0,이화인비따레오피스텔,"13,000",,11410,서대문구,대현동, 
2014,21.06~22.06,신규,5,6,2021,"1,000",27.4,4,104-5,80,신촌푸르지오시티,,,11410,서대문구,대현동, 
2002,21.06~23.06,신규,14,6,2021,"10,000",22.9,5,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2021,21.08~23.08,신규,15,6,2021,"20,000",15.92,8,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2018,21.07~23.07,신규,12,6,2021,"25,000",27.16,12,1013,15,이편한세상신촌,,,11410,서대문구,북아현동, 
2018,21.07~23.07,신규,12,6,2021,"22,000",21.43,10,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2009,21.06~22.06,신규,12,6,2021,"1,000",25.35,18,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,21.06~22.02,신규,3,6,2021,"1,000",15.8,4,56-63,55,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
2006,21.06~22.06,신규,3,6,2021,"5,000",22.61,8,190,38,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2021,21.06~22.07,신규,3,6,2021,"2,000",15.63,7,90-12,65,(90-12),,,11410,서대문구,대현동, 
2018,21.06~23.06,신규,7,6,2021,"19,200",17.66,8,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2006,21.06~23.06,신규,3,6,2021,"39,000",61.73,7,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,4,6,2021,"5,500",26.36,3,413-126,20,(413-126),,,11410,서대문구,연희동, 
2021,21.06~22.04, ,1,6,2021,"1,000",17.75,13,72-22,70,더이음,,,11410,서대문구,창천동, 
2003,21.06~23.06, ,1,6,2021,"6,000",17.34,5,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2019,21.06~22.06,신규,1,6,2021,"1,000",13.29,8,90-22,50,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2018,21.07~23.07, ,4,6,2021,"22,000",21.43,4,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2020,21.06~23.06,신규,2,6,2021,"20,000",27.86,8,158-11,0,제니스,,,11410,서대문구,홍제동, 
2014,21.07~23.07, ,2,6,2021,"21,000",26.82,10,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2019,21.06~23.06,갱신,1,6,2021,"15,000",24.3,4,142-21,2,연희미다스파크,"15,000",,11410,서대문구,연희동,사용
2014,, ,28,7,2021,"12,000",28.43,17,104-5,55,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,, ,14,7,2021,"17,500",14.77,9,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2019,, ,22,7,2021,"8,000",13.29,5,90-22,35,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2006,, ,13,7,2021,"20,500",29.29,8,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2019,, ,13,7,2021,"18,900",17.84,10,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2005,, ,9,7,2021,"10,000",19.01,3,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2014,, ,10,7,2021,"1,000",23.38,6,104-5,75,신촌푸르지오시티,,,11410,서대문구,대현동, 
2018,, ,10,7,2021,"29,500",27.42,5,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2007,, ,10,7,2021,"34,650",86.17,3,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2019,, ,9,7,2021,"30,000",32.18,8,400-3,0,디에이원파크,,,11410,서대문구,홍은동, 
2006,, ,3,7,2021,"18,000",29.26,2,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,15,7,2021,"30,000",27.16,11,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2021,21.08~23.08,신규,4,7,2021,"20,000",15.92,3,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2019,21.07~22.07,신규,24,7,2021,"2,000",18.02,6,90-36,56,이화블로섬하우스,,,11410,서대문구,대현동, 
2002,21.07~22.07,신규,30,7,2021,300,20.39,4,121-4,42,오벨리스크,,,11410,서대문구,연희동, 
2021,21.08~22.08,신규,12,7,2021,"1,000",17.75,6,72-22,75,더이음,,,11410,서대문구,창천동, 
2021,21.08~22.08,신규,12,7,2021,"1,000",17.75,6,72-22,75,더이음,,,11410,서대문구,창천동, 
2005,21.08~22.08,갱신,16,7,2021,"1,000",34.22,4,116,85,SK리쳄블,"1,000",85,11410,서대문구,합동, 
2005,21.07~22.07,신규,9,7,2021,"1,000",34.22,10,116,80,SK리쳄블,,,11410,서대문구,합동, 
2019,21.08~23.08,갱신,25,7,2021,"1,000",26.67,4,142-21,75,연희미다스파크,"1,000",75,11410,서대문구,연희동, 
2021,21.07~22.07,신규,9,7,2021,"1,000",17.75,6,72-22,75,더이음,,,11410,서대문구,창천동, 
2021,21.07~22.07,신규,30,7,2021,"1,000",17.75,6,72-22,75,더이음,,,11410,서대문구,창천동, 
2019,21.08~22.08,신규,31,7,2021,"1,000",17.84,9,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2019,21.08~22.08,신규,16,7,2021,"1,000",17.84,13,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2018,21.08~22.08,신규,19,7,2021,"1,000",24.1,4,90-42,85,이대다올노블리움2차,,,11410,서대문구,대현동, 
2017,21.07~23.07,갱신,27,7,2021,"16,500",19.39,6,37-32,0,영타운 지웰 에스테이트,"15,750",,11410,서대문구,대현동, 
2014,21.07~22.07,갱신,30,7,2021,"1,000",29.62,11,104-36,92,신촌자이엘라,"1,000",92,11410,서대문구,대현동,사용
2014,21.07~22.02,신규,20,7,2021,"1,000",27.4,17,104-5,85,신촌푸르지오시티,,,11410,서대문구,대현동, 
2019,21.08~22.08,신규,30,7,2021,"1,000",17.84,16,90-60,85,이대 포레스트,,,11410,서대문구,대현동, 
2005,21.08~22.08,신규,24,7,2021,"4,650",41.57,6,116,80,SK리쳄블,,,11410,서대문구,합동, 
2003,, ,20,7,2021,"2,000",22.23,4,88-11,60,정연지오빌ll,,,11410,서대문구,연희동, 
2004,21.07~23.07,신규,15,7,2021,"1,000",21.09,4,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2020,21.09~23.09,신규,10,7,2021,"21,000",42.9,8,90-70,0,파라타워,,,11410,서대문구,대현동, 
2005,21.08~22.08,신규,20,7,2021,"1,000",26.64,8,27-20,65,신촌가이아,,,11410,서대문구,대현동, 
2005,21.08~22.08,신규,26,7,2021,"1,000",33.12,14,27-20,75,신촌가이아,,,11410,서대문구,대현동, 
2006,21.08~23.08,신규,19,7,2021,"2,000",26.15,5,90-1,70,(90-1),,,11410,서대문구,대신동, 
2020,21.09~22.09,신규,20,7,2021,"3,000",21.36,3,158-11,55,제니스,,,11410,서대문구,홍제동, 
2020,21.09~23.09,신규,10,7,2021,"22,000",41.16,16,90-70,0,파라타워,,,11410,서대문구,대현동, 
2004,21.09~22.09,신규,19,7,2021,"15,700",29.56,4,465,0,충정리시온,,,11410,서대문구,충정로3가, 
2019,21.08~22.08,신규,17,7,2021,"1,000",18.87,13,110-22,90,신촌 스타게이트,,,11410,서대문구,대현동, 
2017,21.09~22.09,신규,24,7,2021,500,14.27,10,37-30,65,이대프리젠#1,,,11410,서대문구,대현동, 
2017,21.08~22.08,신규,8,7,2021,"1,000",19.39,4,37-32,68,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2009,21.09~22.08,신규,24,7,2021,"18,500",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2019,21.09~22.09,갱신,31,7,2021,"19,425",17.84,8,90-60,0,이대 포레스트,"18,500",,11410,서대문구,대현동, 
2018,21.08~22.08,신규,29,7,2021,"5,000",18.31,6,56-10,45,더가온 오피스텔,,,11410,서대문구,대현동, 
2018,21.08~23.08, ,17,7,2021,"19,400",17.31,10,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2018,21.08~22.08,신규,15,7,2021,"5,000",16.89,3,56-10,50,더가온 오피스텔,,,11410,서대문구,대현동, 
2019,21.08~22.08,신규,10,7,2021,"1,000",18.89,7,110-22,85,신촌 스타게이트,,,11410,서대문구,대현동, 
2004,21.08~22.02,신규,2,7,2021,"5,000",24.29,4,45-5,48,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2005,21.08~22.08,신규,17,7,2021,"1,000",26.64,5,27-20,65,신촌가이아,,,11410,서대문구,대현동, 
2004,21.08~22.08,신규,24,7,2021,"1,000",19.81,5,103-6,55,라이온스톤,,,11410,서대문구,연희동, 
2019,21.08~22.07, ,31,7,2021,"1,000",17.84,10,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2006,21.08~22.08,신규,14,7,2021,"12,000",30.86,14,117,30,충정로대우디오빌,,,11410,서대문구,합동, 
2005,21.08~22.08,신규,7,7,2021,"1,000",34.22,5,116,80,SK리쳄블,,,11410,서대문구,합동, 
2005,21.08~23.08,신규,30,7,2021,"9,450",19.01,4,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2018,21.10~22.10, ,29,7,2021,"22,000",21.43,9,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2003,21.07~22.07,신규,22,7,2021,"1,000",19.24,6,80-7,48,파라다이스텔에스비,,,11410,서대문구,연희동, 
2004,21.08~23.08,신규,27,7,2021,"1,000",22.11,7,490,50,홍익사랑,,,11410,서대문구,창천동, 
2003,21.08~23.08,신규,10,7,2021,"8,500",15.94,3,80-7,0,파라다이스텔에스비,,,11410,서대문구,연희동, 
2018,21.07~22.07,신규,5,7,2021,"1,000",17.88,8,56-10,70,더가온 오피스텔,,,11410,서대문구,대현동, 
2009,21.07~22.07,갱신,20,7,2021,"1,000",25.35,3,192,63,서대문 디오빌 오피스텔,"1,000",60,11410,서대문구,충정로2가, 
2018,21.08~22.08,신규,31,7,2021,"1,000",15.8,9,56-63,58,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
2002,21.07~22.07,신규,13,7,2021,500,24.38,5,122-3,58,정연 지오빌,,,11410,서대문구,연희동, 
2012,21.07~22.07,신규,26,7,2021,"1,000",20.79,6,427,50,신영오피스텔,,,11410,서대문구,홍은동, 
2006,21.12~23.12,갱신,20,7,2021,"21,000",30.86,4,117,0,충정로대우디오빌,"21,000",,11410,서대문구,합동,사용
2004,21.08~22.08,신규,21,7,2021,"1,000",24.29,8,45-5,60,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2019,21.08~21.11,신규,24,7,2021,500,17.84,8,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2019,21.08~21.11,신규,24,7,2021,500,17.84,7,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2019,21.08~21.11,신규,24,7,2021,500,17.84,6,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2017,21.08~22.08,갱신,31,7,2021,"17,364",19.31,4,37-32,0,영타운 지웰 에스테이트,"16,537",,11410,서대문구,대현동, 
2018,21.08~22.08,신규,20,7,2021,"6,000",17.66,7,90-77,54,유씨유 이대,,,11410,서대문구,대현동, 
2019,21.07~22.07,신규,1,7,2021,"1,000",13.39,4,90-22,55,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2003,21.08~23.08,신규,29,7,2021,"5,000",19.42,7,188-57,35,(188-57),,,11410,서대문구,연희동, 
2019,21.08~22.08,신규,31,7,2021,"1,000",17.84,4,90-60,78,이대 포레스트,,,11410,서대문구,대현동, 
2015,21.08~22.08,신규,17,7,2021,"1,000",19.44,4,90-58,60,(90-58),,,11410,서대문구,대현동, 
2015,21.08~22.07, ,3,7,2021,"1,000",20.3,8,56-119,65,SONG'S 8,,,11410,서대문구,대현동, 
2020,21.07~22.07,신규,5,7,2021,"2,000",15.89,8,56-28,70,파크제이드 이화,,,11410,서대문구,대현동, 
2018,21.07~22.07,신규,26,7,2021,"1,000",19.27,3,56-63,70,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
2009,21.07~22.07,신규,8,7,2021,"5,000",25.35,6,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,21.08~22.08,신규,24,7,2021,"1,000",43.48,14,27-20,85,신촌가이아,,,11410,서대문구,대현동, 
2018,21.08~22.08, ,27,7,2021,"8,000",17.66,6,90-77,48,유씨유 이대,,,11410,서대문구,대현동, 
2014,21.08~22.07,신규,26,7,2021,"5,000",23.38,16,104-5,45,신촌푸르지오시티,,,11410,서대문구,대현동, 
2020,21.08~23.08,신규,1,7,2021,"18,000",22.24,4,158-11,0,제니스,,,11410,서대문구,홍제동, 
2005,21.07~22.07,신규,13,7,2021,"1,000",26.34,11,29-81,70,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2020,21.08~23.08,신규,19,7,2021,"20,000",27.2,4,158-11,0,제니스,,,11410,서대문구,홍제동, 
2021,21.07~23.07,신규,30,7,2021,"19,500",15.92,3,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2017,21.07~23.07,갱신,20,7,2021,"17,640",20.37,10,37-32,0,영타운 지웰 에스테이트,"16,800",,11410,서대문구,대현동, 
2021,21.07~22.07,신규,16,7,2021,"1,000",17.75,6,72-22,70,더이음,,,11410,서대문구,창천동, 
2019,21.07~22.07,신규,17,7,2021,"1,000",20.05,14,110-22,90,신촌 스타게이트,,,11410,서대문구,대현동, 
2019,21.07~22.07,신규,17,7,2021,"10,000",20.05,13,110-22,55,신촌 스타게이트,,,11410,서대문구,대현동, 
2021,21.07~23.07, ,8,7,2021,"20,000",15.92,5,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2021,21.07~22.01,신규,9,7,2021,"1,000",17.75,6,72-22,70,더이음,,,11410,서대문구,창천동, 
2017,21.08~23.02, ,27,7,2021,"1,000",15.6,5,90-44,62,이대프리젠#2,,,11410,서대문구,대현동, 
2006,21.08~22.08,갱신,6,7,2021,"21,000",29.26,3,117,0,충정로대우디오빌,"20,000",,11410,서대문구,합동,사용
2006,21.07~22.07,신규,17,7,2021,"1,000",29.25,4,117,75,충정로대우디오빌,,,11410,서대문구,합동, 
2009,21.08~23.08,신규,23,7,2021,"18,500",25.35,8,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2014,21.07~22.07,신규,20,7,2021,"1,000",23.38,12,104-5,75,신촌푸르지오시티,,,11410,서대문구,대현동, 
2017,21.07~22.07,신규,10,7,2021,"1,000",19.39,10,37-32,73,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2012,21.07~23.07,신규,10,7,2021,"2,000",20.79,5,427,45,신영오피스텔,,,11410,서대문구,홍은동, 
2005,21.07~22.07,신규,3,7,2021,500,16.83,2,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2018,21.08~22.02,신규,23,7,2021,"1,000",27.42,8,1013,90,이편한세상신촌,,,11410,서대문구,북아현동, 
2005,21.07~22.07,신규,6,7,2021,"3,000",45.63,8,27-20,85,신촌가이아,,,11410,서대문구,대현동, 
2021,21.08~24.02,신규,22,7,2021,"18,000",14.77,7,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2006,21.07~22.07,신규,16,7,2021,"1,000",61.73,14,117,140,충정로대우디오빌,,,11410,서대문구,합동, 
2004,21.07~23.07,신규,14,7,2021,500,21.75,4,343-1,45,선정오피스텔,,,11410,서대문구,북가좌동, 
2002,21.08~23.08,신규,21,7,2021,"10,000",19.44,2,122-3,0,정연 지오빌,,,11410,서대문구,연희동, 
2009,21.07~22.07,신규,14,7,2021,"2,000",25.35,5,192,65,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,21.07~22.07,신규,13,7,2021,"2,000",18.92,6,218-11,80,(218-11),,,11410,서대문구,연희동, 
2006,21.08~23.08,신규,8,7,2021,"40,000",61.22,12,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2020,21.07~22.07,신규,8,7,2021,"2,000",22.76,3,158-11,60,제니스,,,11410,서대문구,홍제동, 
2005,21.07~22.07,신규,2,7,2021,"3,000",41.57,2,116,80,SK리쳄블,,,11410,서대문구,합동, 
2019,21.07~22.07,신규,6,7,2021,"1,000",13.39,3,90-22,58,슈테리움 오피스텔,,,11410,서대문구,대현동, 
2005,21.07~23.07,신규,2,7,2021,"20,000",31.41,12,29-81,0,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2017,21.08~22.08,신규,15,7,2021,"19,430",19.31,9,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2004,21.08~22.08,신규,11,7,2021,"1,000",28.5,13,20-41,67,아남오피스텔,,,11410,서대문구,창천동, 
2021,21.07~22.06,신규,1,7,2021,"1,000",17.75,6,72-22,70,더이음,,,11410,서대문구,창천동, 
2009,21.08~23.08,신규,12,7,2021,"27,000",56.12,7,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2005,21.08~23.08,신규,10,7,2021,"11,000",19.01,3,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2021,21.07~22.01,신규,2,7,2021,"1,000",17.75,6,72-22,83,더이음,,,11410,서대문구,창천동, 
2019,21.07~23.07,신규,13,7,2021,"19,950",17.84,13,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2004,21.07~22.07,신규,9,7,2021,"1,000",24.53,14,20-41,60,아남오피스텔,,,11410,서대문구,창천동, 
2021,21.07~22.07,신규,10,7,2021,"1,000",17.75,9,72-22,78,더이음,,,11410,서대문구,창천동, 
2019,21.07~22.07,신규,7,7,2021,"3,000",14.09,6,56-83,60,한빛슈테리움2차,,,11410,서대문구,대현동, 
2006,21.09~23.09,신규,10,7,2021,"20,000",29.26,5,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,21.07~22.07,신규,8,7,2021,"1,000",26.64,13,27-20,70,신촌가이아,,,11410,서대문구,대현동, 
2020,21.09~23.09, ,7,7,2021,"30,000",29.98,5,503-21,0,LK타운,,,11410,서대문구,창천동, 
2021,21.07~23.07,신규,8,7,2021,"21,000",15.92,8,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2005,21.08~23.08,신규,6,7,2021,"22,500",34.22,16,116,0,SK리쳄블,,,11410,서대문구,합동, 
2004,21.07~23.06, ,1,7,2021,500,21.75,10,343-1,45,선정오피스텔,,,11410,서대문구,북가좌동, 
2003,21.07~23.07,신규,1,7,2021,"11,000",26.03,3,136-7,21,(136-7),,,11410,서대문구,연희동, 
2005,21.08~22.07,신규,26,7,2021,"1,000",35.44,14,27-20,100,신촌가이아,,,11410,서대문구,대현동, 
2014,, ,23,8,2021,"19,500",23.7,19,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2021,, ,11,8,2021,"20,000",15.92,4,27-51,0,에스엠케이타워,,,11410,서대문구,대현동, 
2019,, ,3,8,2021,"21,500",17.84,8,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2005,21.08~22.08,신규,2,8,2021,"1,000",24.92,14,29-81,67,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2001,21.09~22.08,신규,30,8,2021,500,16.2,9,212-2,55,연희소프트빌,,,11410,서대문구,연희동, 
2021,21.09~22.09,신규,21,8,2021,"1,000",19.76,6,40-38,95,이대역 STARGATE,,,11410,서대문구,대현동, 
,21.08~22.08,신규,21,8,2021,"1,000",26.69,3,344-15,67,쳄스,,,11410,서대문구,연희동, 
2001,21.08~22.08,신규,24,8,2021,500,16.2,2,212-2,45,연희소프트빌,,,11410,서대문구,연희동, 
2006,21.08~22.08,신규,19,8,2021,"1,000",29.24,2,117,67,충정로대우디오빌,,,11410,서대문구,합동, 
2001,21.08~22.08,신규,27,8,2021,500,16.2,6,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2005,21.09~22.09,신규,20,8,2021,"1,000",26.22,11,29-81,65,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2005,21.08~22.08,신규,31,8,2021,500,16.83,3,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2003,21.08~22.08,신규,10,8,2021,500,15.94,6,80-7,45,파라다이스텔에스비,,,11410,서대문구,연희동, 
2019,21.08~22.08,신규,14,8,2021,"1,000",17.84,12,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2005,21.08~22.08,신규,25,8,2021,500,16.83,7,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2017,21.10~22.10,신규,19,8,2021,"3,000",20.27,8,37-32,65,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2005,21.08~22.08,신규,22,8,2021,500,16.83,2,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2017,21.08~22.08,신규,11,8,2021,"1,000",16.03,5,37-30,65,이대프리젠#1,,,11410,서대문구,대현동, 
2005,21.09~22.09,신규,19,8,2021,"1,000",24.92,6,29-81,67,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2018,21.10~23.10,갱신,13,8,2021,"22,000",23.45,8,90-66,0,MJ더퍼스트이대,"21,000",,11410,서대문구,대현동, 
2006,21.08~22.08,신규,28,8,2021,"1,000",30.86,14,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2005,21.08~23.08,신규,23,8,2021,500,50.34,14,27-20,105,신촌가이아,,,11410,서대문구,대현동, 
2002,21.08~22.02,갱신,14,8,2021,"10,000",14.11,5,92-7,0,창천오피스텔,"10,000",,11410,서대문구,창천동, 
2014,, ,4,8,2021,"21,000",25.76,11,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2019,21.12~23.12,갱신,11,8,2021,"23,100",33.79,4,142-21,0,연희미다스파크,"22,000",,11410,서대문구,연희동,사용
2019,21.10~23.10,신규,6,8,2021,"19,600",17.84,9,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2006,21.10~22.10,신규,30,8,2021,"1,000",29.29,7,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2021,21.10~23.10,신규,31,8,2021,"24,000",18.42,9,40-38,0,이대역 STARGATE,,,11410,서대문구,대현동, 
2017,21.10~23.10,신규,16,8,2021,"18,000",19.39,7,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
