buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,houseType,jibun,mhouseNm,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
2003,, ,7,2,2011,"12,500",64.47,5,다세대,373-7,대중빌라,0,,,11410,북가좌동, 
2011,, ,21,2,2011,"5,000",12.06,3,다세대,5-188,(5-188),0,,,11410,남가좌동, 
1990,, ,20,2,2011,500,28.4,,다세대,283-13,(283-13),27,,,11410,북가좌동, 
2000,, ,11,2,2011,"14,000",56.93,2,연립,278-100,희정A동,0,,,11410,홍제동, 
2002,, ,24,2,2011,"15,000",77.01,3,연립,373-6,뉴월드빌(373-6),0,,,11410,북가좌동, 
1990,, ,14,2,2011,"7,000",32.43,2,다세대,123-47,(123-47),0,,,11410,북아현동, 
1992,, ,18,2,2011,"6,600",41.22,1,다세대,3-110,아성빌라,0,,,11410,남가좌동, 
1996,, ,25,2,2011,"8,000",46.57,3,연립,3-10,연희그린빌라에이비동,0,,,11410,연희동, 
2011,, ,20,2,2011,"1,000",12,3,다세대,5-188,(5-188),40,,,11410,남가좌동, 
1995,, ,22,2,2011,"18,000",91.67,4,연립,51-159,프린스빌라,0,,,11410,연희동, 
1993,, ,25,2,2011,"5,500",42.31,3,다세대,75-25,신안빌라,0,,,11410,북가좌동, 
2003,, ,14,2,2011,"5,000",28.53,3,다세대,90-9,포맨스(브라운빌),30,,,11410,창천동, 
2007,, ,19,2,2011,"1,000",19.8,4,다세대,122-6,(122-6),64,,,11410,연희동, 
2003,, ,11,2,2011,"12,000",57.33,2,다세대,313-59,"현대그린빌라드(201,202동)",0,,,11410,홍제동, 
2002,, ,13,2,2011,"9,500",38.43,4,다세대,80-129,경성하이빌(80-129),0,,,11410,북가좌동, 
2005,11.03~13.03,신규,12,2,2011,"8,000",64.68,2,다세대,3-143,롯데아트빌,0,,,11410,북가좌동, 
1985,, ,14,2,2011,"8,000",45.96,1,연립,141-34,동진빌라,0,,,11410,연희동, 
2001,, ,7,2,2011,"2,800",52.7,2,다세대,520-111,연흥가나안빌라(520-111)바동,0,,,11410,연희동, 
1986,, ,9,2,2011,"8,000",41.48,1,다세대,267-143,(267-143),0,,,11410,홍제동, 
2008,, ,28,2,2011,"4,000",55.11,2,다세대,2-70,신안월드(2-70),0,,,11410,북가좌동, 
1994,, ,23,2,2011,"5,500",42.84,1,다세대,280-33,세원아트빌라,0,,,11410,북가좌동, 
1995,, ,22,2,2011,"13,000",52.65,3,연립,31-2,동남하이츠빌라,0,,,11410,충정로3가, 
1986,, ,7,2,2011,"5,000",39.68,3,다세대,3-46,연희빌라(3-46),10,,,11410,북가좌동, 
2001,, ,7,2,2011,"8,000",32.5,2,다세대,510-17,에덴하우스,0,,,11410,창천동, 
1991,, ,27,2,2011,"5,000",60.7,3,다세대,372-19,영동빌라,0,,,11410,북가좌동, 
2007,, ,12,2,2011,"4,500",17,2,다세대,5-253,(5-253),0,,,11410,남가좌동, 
1991,, ,14,2,2011,"8,500",52.65,2,다세대,308-218,석산빌라C동,0,,,11410,홍제동, 
2001,, ,14,2,2011,"8,500",38.28,2,다세대,510-17,에덴하우스,0,,,11410,창천동, 
1995,, ,7,2,2011,"7,000",22.8,2,연립,446-282,신세대하이빌,0,,,11410,연희동, 
2001,, ,23,2,2011,"6,000",22.97,2,다세대,100-124,블루힐,0,,,11410,창천동, 
2011,11.02~12.02,신규,26,2,2011,"2,000",12.87,2,다세대,90-55,(90-55),50,,,11410,창천동, 
2002,, ,25,2,2011,"1,500",36.9,2,다세대,112-20,연강,65,,,11410,창천동, 
1992,, ,23,2,2011,"2,000",45.07,1,다세대,14-51,은하빌라(A동),40,,,11410,홍은동, 
2003,, ,9,2,2011,"5,000",55.72,2,다세대,368-10,수정아트빌,0,,,11410,북가좌동, 
2009,, ,14,2,2011,"4,000",37.17,1,다세대,733-7,(733-7),0,,,11410,연희동, 
1987,11.02~13.02,신규,1,2,2011,"5,500",31.98,1,다세대,4-133,B동(4-133),0,,,11410,창천동, 
2004,11.02~12.02,신규,19,2,2011,"5,000",20.81,3,다세대,124-6,(124-6),20,,,11410,대신동, 
1985,, ,8,2,2011,"1,000",45.96,1,연립,141-34,동진빌라,60,,,11410,연희동, 
2002,, ,5,2,2011,"2,000",19.3,3,다세대,124-13,(124-13),35,,,11410,대신동, 
2005,, ,13,2,2011,"1,000",26.07,1,다세대,127-27,금란빌라,70,,,11410,대신동, 
2002,, ,8,2,2011,"11,000",45.21,2,연립,126-2,그랜드힐,0,,,11410,대신동, 
2011,, ,6,2,2011,"8,500",24.18,3,다세대,304-1,(304-1),0,,,11410,연희동, 
2001,, ,12,2,2011,"8,000",39.47,1,다세대,5-73,로얄그린빌라,0,,,11410,홍제동, 
2001,, ,9,2,2011,"3,000",28.82,1,다세대,287-3,인준빌,55,,,11410,연희동, 
1998,, ,16,2,2011,"12,000",59.22,2,다세대,1-85,(1-85),0,,,11410,북아현동, 
2007,, ,17,2,2011,"1,500",113.79,-1,연립,170-1,율도국인(201동),65,,,11410,창천동, 
1989,, ,7,2,2011,"10,000",65.97,3,연립,8-1093,청암아트홀,0,,,11410,홍은동, 
2001,, ,22,2,2011,"4,600",22.97,3,다세대,100-124,블루힐,0,,,11410,창천동, 
2002,, ,11,2,2011,"8,500",42.18,3,다세대,75-29,성은아트맨션,0,,,11410,북가좌동, 
2003,, ,11,2,2011,"11,000",41.76,1,연립,136,혜성빌,0,,,11410,대신동, 
1987,11.02~13.02,신규,7,2,2011,"4,500",25.425,1,다세대,334-80,새연희주택(334-80),0,,,11410,연희동, 
2002,, ,12,2,2011,"12,000",60.84,2,다세대,286-13,서경퍼스트빌(286-13),0,,,11410,북가좌동, 
2011,, ,23,2,2011,"3,000",17.64,2,다세대,304-1,(304-1),30,,,11410,연희동, 
2003,, ,10,2,2011,"5,000",36.18,4,다세대,278-23,대흥아트빌(278-23),30,,,11410,북가좌동, 
2008,, ,26,2,2011,"2,000",67.92,4,다세대,170-129,홍연하이츠빌,0,,,11410,연희동, 
1992,, ,10,2,2011,"13,000",54.18,1,연립,318-13,고은그린빌라,0,,,11410,홍제동, 
2005,, ,28,2,2011,"12,000",123.93,3,다세대,277-59,하이파크빌,130,,,11410,홍은동, 
1985,, ,5,2,2011,"9,000",45.96,1,다세대,141-34,동진빌라,0,,,11410,연희동, 
1983,, ,28,2,2011,"9,000",52.88,2,다세대,354,명지(354),0,,,11410,홍은동, 
2002,11.02~13.02,신규,17,2,2011,"3,000",17.82,4,다세대,136-23,타임스퀘어,30,,,11410,연희동, 
2003,, ,19,2,2011,"5,500",45.34,3,다세대,1-111,미가빌,60,,,11410,북아현동, 
1992,, ,28,2,2011,"9,000",57.21,3,다세대,204-16,청미빌라,0,,,11410,홍은동, 
2003,, ,27,2,2011,"15,000",70.98,3,다세대,339-1,영진맨션,0,,,11410,홍제동, 
1996,, ,17,2,2011,"10,000",59.94,1,다세대,363-12,거성빌라,0,,,11410,남가좌동, 
2011,11.02~12.02,신규,22,2,2011,"2,500",10.67,3,다세대,90-55,(90-55),45,,,11410,창천동, 
2000,, ,25,2,2011,"14,000",76.03,3,다세대,169-15,경일쉐르빌,0,,,11410,홍제동, 
1996,, ,19,2,2011,"9,500",50.01,2,다세대,170-50,(170-50),0,,,11410,연희동, 
1996,, ,22,2,2011,"2,000",28.41,4,다세대,140-1,파크하우스,40,,,11410,대신동, 
2003,11.02~12.02,신규,22,2,2011,"3,000",22.05,3,다세대,84-6,(84-6),35,,,11410,대신동, 
2006,, ,24,2,2011,"12,000",56.74,4,다세대,308-16,태산쉐르빌(308-16),0,,,11410,북가좌동, 
1997,, ,24,2,2011,"5,000",56.36,,연립,112-13,(112-13),30,,,11410,연희동, 
2002,, ,9,2,2011,"10,000",59.01,1,다세대,81-2,해피하우스,0,,,11410,북가좌동, 
1986,, ,17,2,2011,"4,000",32.4,-1,다세대,156-338,(156-338),0,,,11410,홍제동, 
1996,, ,16,2,2011,"5,800",43.94,1,다세대,360-50,힌국형주택,0,,,11410,홍제동, 
2008,, ,12,2,2011,"2,000",56.54,4,다세대,3-119,행복한집(3차),60,,,11410,북가좌동, 
1995,, ,11,2,2011,"7,500",44.16,1,다세대,2-75,(2-75),0,,,11410,북가좌동, 
1986,, ,6,2,2011,"5,500",35.95,2,다세대,727-10,크로바주택C동,0,,,11410,연희동, 
1993,, ,1,2,2011,"6,000",60.03,-1,다세대,291-38,백산그랜드빌라(가),0,,,11410,북가좌동, 
2008,, ,23,2,2011,"14,000",70.36,3,다세대,5-47,삼보,0,,,11410,홍제동, 
1987,11.02~12.02,신규,23,2,2011,500,71.34,1,연립,355,금호,25,,,11410,홍은동, 
2000,, ,4,2,2011,"8,000",28.2,3,다세대,123-82,파인빌라,0,,,11410,북아현동, 
1997,, ,23,2,2011,"7,500",44.42,3,다세대,335-19,도흥,0,,,11410,홍은동, 
1985,, ,23,2,2011,"3,000",62.01,3,연립,188-29,삼성빌라,35,,,11410,홍은동, 
1998,, ,19,2,2011,"11,000",59.22,1,다세대,1-85,(1-85),0,,,11410,북아현동, 
2001,, ,12,2,2011,"3,000",22.66,4,다세대,281,(281-0),35,,,11410,창천동, 
2001,, ,5,2,2011,"8,500",39.94,2,연립,100-30,그린빌,0,,,11410,창천동, 
2003,, ,21,2,2011,"3,000",22.65,3,다세대,84-6,(84-6),35,,,11410,대신동, 
1986,, ,22,2,2011,"5,000",57.9,2,다세대,190-43,백련빌라(라동),10,,,11410,홍은동, 
1994,, ,22,2,2011,"6,000",50.94,3,다세대,411-6,현대(411-6),0,,,11410,홍은동, 
2002,, ,12,2,2011,500,33.6,3,연립,192-6,로뎀빌,35,,,11410,북아현동, 
1994,, ,22,2,2011,"7,000",50.94,2,다세대,411-6,현대(411-6),0,,,11410,홍은동, 
1994,, ,22,2,2011,"7,000",50.94,1,다세대,411-6,현대(411-6),0,,,11410,홍은동, 
2000,, ,20,2,2011,"12,000",66.63,-1,다세대,267-5,신흥빌라트,0,,,11410,홍제동, 
2010,, ,22,2,2011,"5,850",16.67,3,다세대,375,(375-0),0,,,11410,홍은동, 
2002,, ,11,2,2011,"10,000",43.23,3,다세대,127-56,대성빌라(127-56),0,,,11410,홍제동, 
2011,11.02~12.02,신규,20,2,2011,"5,000",11.56,4,다세대,90-55,(90-55),20,,,11410,창천동, 
2008,, ,19,2,2011,"13,000",37.16,3,다세대,313,대성하우징,0,,,11410,창천동, 
2008,, ,19,2,2011,"17,000",47.67,3,다세대,313,대성하우징,0,,,11410,창천동, 
2001,, ,7,2,2011,"8,000",29.58,3,다세대,382,시온하우스,0,,,11410,창천동, 
2004,, ,17,2,2011,"16,000",82.54,3,다세대,121-27,푸른마을,0,,,11410,연희동, 
2007,, ,7,2,2011,"9,500",37.96,5,다세대,1-287,동진아트빌,0,,,11410,북아현동, 
2002,, ,20,2,2011,"5,000",17.64,2,다세대,340-14,RENTHOUSE,0,,,11410,남가좌동, 
2003,, ,11,2,2011,"8,000",34.52,5,다세대,312-19,오크빌,0,,,11410,홍제동, 
1997,, ,28,2,2011,"2,000",41.04,2,다세대,59-14,제일빌라,35,,,11410,홍제동, 
2002,, ,20,2,2011,"13,000",68.94,2,다세대,341-2,미림하이츠빌,0,,,11410,남가좌동, 
2002,, ,21,2,2011,"10,000",56.16,1,다세대,332-8,명지월드빌,0,,,11410,홍은동, 
2009,, ,21,2,2011,"12,500",66.91,4,다세대,188-74,홍은새담빌,0,,,11410,홍은동, 
2001,, ,18,2,2011,"8,500",32.28,1,연립,100-30,그린빌,0,,,11410,창천동, 
2003,, ,18,2,2011,"2,000",22.65,2,다세대,84-6,(84-6),45,,,11410,대신동, 
1991,11.01~13.01,신규,18,2,2011,"6,000",47.34,1,연립,265-166,세신빌라,0,,,11410,홍은동, 
2004,, ,18,2,2011,"7,000",37.37,5,다세대,218-23,이스턴빌,0,,,11410,연희동, 
1992,, ,18,2,2011,"11,000",50.36,3,다세대,1-343,파레스빌라나동,0,,,11410,북아현동, 
2003,, ,17,2,2011,"11,500",55.95,3,다세대,280-34,정우베스트빌,0,,,11410,북가좌동, 
2004,, ,7,2,2011,"1,000",84,5,다세대,287-16,창성하우스,20,,,11410,연희동, 
2000,, ,12,2,2011,"5,500",30.8,2,다세대,120-11,(120-11),0,,,11410,천연동, 
2002,, ,1,2,2011,"12,000",52.44,2,다세대,363-11,백송빌라,0,,,11410,남가좌동, 
2008,, ,11,2,2011,"5,000",42.84,5,다세대,324-23,한양아트빌(324-23),0,,,11410,북가좌동, 
2003,, ,14,2,2011,"12,000",55.95,2,다세대,280-34,정우베스트빌,0,,,11410,북가좌동, 
1993,, ,14,2,2011,"5,500",59.84,4,다세대,342-7,(342-7),0,,,11410,북가좌동, 
2003,, ,11,2,2011,"7,500",65.82,2,다세대,124,화림빌딩,40,,,11410,대신동, 
1983,, ,4,2,2011,"8,800",67.6,3,다세대,369-27,희망빌라,0,,,11410,북가좌동, 
1982,, ,11,2,2011,"7,500",63.36,2,연립,370-5,합동맨션,0,,,11410,북가좌동, 
2003,, ,5,2,2011,"3,000",15.19,2,다세대,29,서문빌리지,25,,,11410,연희동, 
1980,, ,11,2,2011,"7,000",83.64,2,다세대,265-319,장미가든빌라,20,,,11410,홍은동, 
1991,, ,10,2,2011,"5,000",35.99,2,다세대,191-220,아담빌라(라동),0,,,11410,홍은동, 
1997,, ,10,2,2011,"2,000",29.58,4,다세대,265-288,힐타운,20,,,11410,홍은동, 
2008,, ,10,2,2011,"9,500",43.76,2,다세대,3-119,행복한집(3차),0,,,11410,북가좌동, 
1991,, ,2,2,2011,"20,000",102,3,연립,44-3,현대빌라,0,,,11410,연희동, 
1997,, ,5,2,2011,"7,000",53.33,1,연립,364-1,가연빌라,0,,,11410,남가좌동, 
1983,, ,8,2,2011,200,137.64,3,연립,289-55,(289-55),20,,,11410,남가좌동, 
2006,, ,7,2,2011,"15,000",76.01,4,다세대,541-9,임마누엘빌라트,0,,,11410,연희동, 
1991,, ,1,2,2011,"10,000",65.05,1,다세대,339-3,관후빌라,0,,,11410,홍제동, 
1993,, ,20,3,2011,"3,000",57.93,3,다세대,19-7,신효빌라,0,,,11410,홍제동, 
1996,, ,5,3,2011,"14,000",84.38,2,연립,322-17,백명그랜드맨션,0,,,11410,북가좌동, 
2001,, ,26,3,2011,"9,000",37.71,4,다세대,279-18,행운빌라,0,,,11410,북가좌동, 
1992,, ,20,3,2011,"13,000",109.8,4,다세대,6-1,육일빌라,0,,,11410,홍제동, 
1991,11.03~13.03,신규,24,3,2011,"1,000",31.39,2,다세대,44,(44-0),50,,,11410,냉천동, 
1995,, ,10,3,2011,500,62.46,2,다세대,220-52,진연빌라,30,,,11410,연희동, 
1994,, ,5,3,2011,"7,000",41.42,2,다세대,59-5,(59-5),0,,,11410,홍제동, 
1992,, ,20,3,2011,"1,000",77.61,2,다세대,724-8,청우빌라,45,,,11410,연희동, 
2001,, ,26,3,2011,"3,000",27.38,2,다세대,281,(281-0),35,,,11410,창천동, 
1993,, ,17,3,2011,"8,000",38.87,1,다세대,3-245,(3-245),0,,,11410,북아현동, 
2006,11.03~12.03,신규,17,3,2011,500,34.13,5,다세대,353-85,둥지빌,56,,,11410,연희동, 
2007,, ,28,3,2011,"7,500",23.04,4,다세대,229-1,창천율도국인103동,0,,,11410,창천동, 
1986,, ,1,3,2011,"7,000",40.95,2,다세대,369-26,(369-26),0,,,11410,북가좌동, 
2002,, ,17,3,2011,"6,000",36.14,1,다세대,3-85,85빌라,0,,,11410,북가좌동, 
2002,, ,29,3,2011,"10,000",45.34,2,다세대,170-149,3차엠티빌,0,,,11410,연희동, 
2001,, ,11,3,2011,"3,000",56.26,3,다세대,456,연세타운하우스,30,,,11410,창천동, 
1993,, ,12,3,2011,"1,000",41.41,2,다세대,431-4,(431-4),65,,,11410,연희동, 
1992,, ,15,3,2011,"1,000",42.86,1,다세대,311-28,백산주택,40,,,11410,북가좌동, 
1993,, ,29,3,2011,"13,000",82.5,4,다세대,330-20,영진아트빌라,0,,,11410,남가좌동, 
2003,11.05~13.05,신규,16,3,2011,"12,000",63.96,1,다세대,302-23,한아름빌라(302-23),0,,,11410,북가좌동, 
1992,, ,31,3,2011,"10,000",63.72,2,다세대,216-114,신창빌라,0,,,11410,남가좌동, 
1996,, ,3,3,2011,"12,500",59.74,1,다세대,156-388,동원빌라,0,,,11410,홍제동, 
2004,11.05~13.05,신규,22,3,2011,"13,000",59.84,3,다세대,75-106,미림주택(75-106),0,,,11410,북가좌동, 
2007,, ,20,3,2011,"9,000",30.67,3,다세대,1-83,한성아트빌,0,,,11410,북아현동, 
2003,, ,23,3,2011,"15,500",79.43,2,다세대,322-29,라이프빌,0,,,11410,남가좌동, 
2002,, ,29,3,2011,"12,000",58.15,3,다세대,283-11,(283-11),0,,,11410,홍제동, 
1991,, ,21,3,2011,"17,000",80.97,2,다세대,69-34,(69-34),0,,,11410,연희동, 
2002,, ,10,3,2011,"18,000",81.93,4,다세대,137-8,홍제진명빌라(137-8),0,,,11410,홍제동, 
2008,, ,5,3,2011,"12,000",56.54,2,다세대,3-119,행복한집(3차),0,,,11410,북가좌동, 
2002,, ,19,3,2011,"13,000",60.55,1,다세대,276-19,동문쉐르빌,0,,,11410,북가좌동, 
1992,, ,24,3,2011,"12,000",55.72,3,다세대,347-38,유한아트빌라,0,,,11410,북가좌동, 
1975,, ,15,3,2011,"10,000",46.28,1,연립,315-41,대성아파트,0,,,11410,홍제동, 
1998,, ,31,3,2011,"15,000",82.14,3,연립,446-212,현대그린타운,30,,,11410,연희동, 
2004,, ,11,3,2011,"15,000",65.77,3,다세대,334-35,신화월드빌,0,,,11410,연희동, 
1991,, ,23,3,2011,"1,500",60.72,3,다세대,224-145,(224-145),60,,,11410,남가좌동, 
2002,, ,28,3,2011,"16,000",76.54,3,다세대,278-25,(278-25),0,,,11410,홍제동, 
1991,, ,19,3,2011,"2,500",50.04,3,다세대,343-14,뉴태광빌라,53,,,11410,북가좌동, 
1987,, ,29,3,2011,"9,000",62.91,2,다세대,267-147,(267-147),0,,,11410,홍제동, 
1993,, ,30,3,2011,"7,000",36.9,3,다세대,342-7,(342-7),0,,,11410,북가좌동, 
2002,, ,26,3,2011,"14,500",60.76,2,다세대,277-19,동화빌라2차(277-19),0,,,11410,북가좌동, 
2003,, ,24,3,2011,"11,500",46.44,5,다세대,328-2,동화빌라(328-2),0,,,11410,북가좌동, 
2001,, ,22,3,2011,"3,000",42.95,4,다세대,5-218,희정,40,,,11410,남가좌동, 
2007,, ,22,3,2011,"7,000",75.96,1,다세대,229-1,창천율도국인103동,0,,,11410,창천동, 
1996,, ,3,3,2011,"12,000",59.74,1,다세대,156-388,동원빌라,0,,,11410,홍제동, 
1996,, ,2,3,2011,"23,000",95.35,2,연립,3-1,(3-1),0,,,11410,충정로3가, 
1993,, ,16,3,2011,"13,000",68.48,2,다세대,288-10,한마음빌라,0,,,11410,북가좌동, 
1988,, ,22,3,2011,"14,000",71.66,2,다세대,9-6,(9-6),0,,,11410,충정로3가, 
1992,, ,23,3,2011,"10,000",64.98,3,다세대,5-56,서경빌라,0,,,11410,북가좌동, 
2003,, ,9,3,2011,"12,000",65.84,3,다세대,299-9,유진아트힐,0,,,11410,북가좌동, 
1991,, ,12,3,2011,"6,500",41.59,2,다세대,345-41,동성빌라(345-41),0,,,11410,북가좌동, 
2008,, ,14,3,2011,"8,000",56.17,3,다세대,2-13,이안쉐르빌,40,,,11410,북가좌동, 
1995,, ,24,3,2011,"10,000",50.1,1,다세대,313-39,우주빌라,0,,,11410,홍제동, 
1995,, ,31,3,2011,"3,000",48.24,4,다세대,5-57,대경빌라(5-57),30,,,11410,북가좌동, 
1999,, ,29,3,2011,"20,000",107.15,1,다세대,101-1,(101-1),0,,,11410,연희동, 
1995,, ,17,3,2011,"9,500",57.15,2,다세대,368-1,배명하이츠,0,,,11410,북가좌동, 
2001,, ,19,3,2011,"22,000",69.57,5,다세대,1-267,진영쉐르빌,0,,,11410,북아현동, 
2003,, ,31,3,2011,"10,000",56.07,1,다세대,10-30,(10-30),0,,,11410,홍은동, 
1987,, ,12,3,2011,"13,000",59.22,2,연립,90-6,"서강빌라1,2동",0,,,11410,홍제동, 
1986,, ,29,3,2011,"4,000",82.98,2,다세대,74-171,(74-171),35,,,11410,북가좌동, 
1986,, ,29,3,2011,"9,000",58.5,3,연립,315-12,(315-12),0,,,11410,홍제동, 
2008,, ,5,3,2011,"15,000",62.99,4,연립,332-3,대흥아트빌,0,,,11410,홍제동, 
2002,, ,18,3,2011,"15,000",55.07,2,연립,340-29,샬롬아트빌,0,,,11410,연희동, 
2007,, ,1,3,2011,"7,000",24.08,2,다세대,232,창천율도국인104동,10,,,11410,창천동, 
1993,, ,3,3,2011,"10,000",64.77,2,다세대,19-7,신효빌라,0,,,11410,홍제동, 
1983,, ,1,3,2011,"5,000",46.05,1,다세대,10-199,태성연립(나동),0,,,11410,홍은동, 
1997,, ,3,3,2011,"3,000",56.1,1,다세대,332-4,충우주택,60,,,11410,북가좌동, 
2004,, ,31,3,2011,"4,000",59.08,2,다세대,349,(349-0),60,,,11410,창천동, 
1992,, ,30,3,2011,"3,200",53.03,4,다세대,270-123,(270-123),0,,,11410,홍제동, 
1965,, ,10,3,2011,"3,500",21.55,3,연립,312-35,홍제,0,,,11410,홍제동, 
2002,, ,17,3,2011,"13,000",60.36,1,다세대,351-5,정성하이빌,0,,,11410,남가좌동, 
2007,, ,30,3,2011,"9,000",59.94,4,다세대,144-2,율도국인(304동),0,,,11410,창천동, 
2008,, ,22,3,2011,"10,000",60.12,2,다세대,3-89,소망빌,0,,,11410,북가좌동, 
2007,, ,28,3,2011,"5,000",48.7,1,다세대,1-764,(1-764),60,,,11410,북아현동, 
2002,, ,25,3,2011,"2,500",49.61,3,다세대,279-29,(279-29),50,,,11410,북가좌동, 
2011,, ,9,3,2011,"7,000",23.87,4,다세대,156-385,(156-385),0,,,11410,홍제동, 
2003,, ,11,3,2011,"13,000",88.89,1,연립,3-8,(3-8),0,,,11410,북가좌동, 
2003,, ,19,3,2011,"7,000",34.31,3,다세대,329-20,무브빌,0,,,11410,북가좌동, 
1991,, ,19,3,2011,"25,700",64.41,2,다세대,502-2,신촌빌라,0,,,11410,창천동, 
2003,, ,11,3,2011,"6,000",35.44,4,다세대,312-19,오크빌,25,,,11410,홍제동, 
1975,, ,4,3,2011,"9,500",46.28,2,연립다세대,315-41,대성아파트,0,,,11410,홍제동, 
1991,, ,9,3,2011,"2,000",57.6,3,연립,98-12,다복빌라,70,,,11410,천연동, 
2004,, ,5,3,2011,"10,000",49.08,5,다세대,311-29,신원빌,0,,,11410,북가좌동, 
1986,, ,21,3,2011,"2,500",114.01,3,연립,3-75,을경빌라,30,,,11410,충정로3가, 
1997,, ,31,3,2011,"7,000",59.91,-1,연립,3-82,원앙맨션,0,,,11410,북가좌동, 
1991,, ,9,3,2011,"13,000",73.08,3,연립,341-2,낙원하우스(341-2),0,,,11410,홍제동, 
1997,, ,7,3,2011,"4,500",36.54,3,다세대,347-25,동승빌라,35,,,11410,북가좌동, 
1992,, ,2,3,2011,"8,000",32.91,2,다세대,1,영인파크,0,,,11410,북아현동, 
2002,, ,14,3,2011,"4,000",46.22,3,다세대,316-16,동광빌라(316-16),50,,,11410,북가좌동, 
2003,, ,15,3,2011,"7,000",34.59,3,다세대,121-2,(121-2),0,,,11410,연희동, 
1994,, ,8,3,2011,"13,000",71.72,4,다세대,379-27,우정빌라,0,,,11410,북가좌동, 
1965,, ,12,3,2011,"4,000",17.1,1,다세대,31-81,(31-81),0,,,11410,충정로3가, 
1975,, ,19,3,2011,"5,000",49.4,2,다세대,113-23,(113-23),0,,,11410,북아현동, 
2002,, ,1,3,2011,"4,000",60.97,2,다세대,224-42,(224-42),50,,,11410,남가좌동, 
2003,, ,10,3,2011,"4,000",35.76,5,다세대,310-24,아주하이빌(310-24),37,,,11410,북가좌동, 
2006,, ,17,3,2011,"19,000",69,3,다세대,235,창천율도국인102동,0,,,11410,창천동, 
1995,, ,17,3,2011,"10,000",44.76,3,연립,1-63,연희빌라,0,,,11410,연희동, 
2000,, ,5,3,2011,"12,000",73.57,4,다세대,359-9,만민베스트빌(359-9),30,,,11410,홍제동, 
2003,, ,7,3,2011,"14,000",44.2,1,다세대,1-111,미가빌,0,,,11410,북아현동, 
2001,, ,24,3,2011,"1,000",66.88,4,다세대,122-34,우신아트빌,42,,,11410,홍제동, 
1991,, ,28,3,2011,"7,000",44.57,1,다세대,349-28,(349-28),0,,,11410,북가좌동, 
2003,, ,23,3,2011,"4,000",28.5,4,다세대,90-34,스카이빌,45,,,11410,창천동, 
2002,, ,12,3,2011,"1,000",30.53,2,다세대,112-20,연강,70,,,11410,창천동, 
1993,, ,31,3,2011,"8,000",53.16,1,다세대,74-210,로얄빌라(74-210),0,,,11410,북가좌동, 
1986,, ,9,3,2011,"4,500",37.125,1,다세대,224-68,(224-68),0,,,11410,남가좌동, 
2003,, ,5,3,2011,"1,000",16.92,3,다세대,1-105,수목빌라,34,,,11410,북아현동, 
1994,, ,5,3,2011,"5,000",52.18,3,다세대,340-30,동우빌라,30,,,11410,북가좌동, 
1996,, ,7,3,2011,"16,000",99.04,3,연립,321-1,현대(321-1),0,,,11410,홍제동, 
2001,, ,12,3,2011,"3,000",83.56,1,연립,290-1,연세아크로폴리스,20,,,11410,연희동, 
1988,, ,10,3,2011,"3,500",36.945,-1,다세대,74-184,(74-184),0,,,11410,북가좌동, 
2004,, ,3,3,2011,"12,000",45.1,5,다세대,500-8,베리타스원룸텔,0,,,11410,창천동, 
1989,, ,3,3,2011,"6,000",39.66,1,다세대,339-42,(339-42),0,,,11410,북가좌동, 
2009,, ,6,3,2011,"14,500",60.305,3,다세대,277-10,에코빌(3차),0,,,11410,북가좌동, 
1993,, ,26,3,2011,"7,000",48.24,1,연립,216-65,마당빌라2동,0,,,11410,남가좌동, 
2003,, ,30,3,2011,"12,000",75.8,2,다세대,318-19,한양아트빌B동,0,,,11410,북가좌동, 
2007,, ,22,3,2011,"8,500",59.94,1,다세대,144-2,율도국인(304동),0,,,11410,창천동, 
