aptNm,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
천연뜨란채,2006,24.05~26.05,갱신,27,3,2024,"43,000",56.02,7,145,0,"39,900",,11410,천연동, 
홍제한양,1993,24.04~26.04,신규,11,3,2024,"37,000",60.06,2,82,0,,,11410,홍제동, 
삼우빌라,2002,24.05~26.05,신규,16,3,2024,"12,000",40.95,1,123-1,0,,,11410,북아현동, 
(72-31),2023,24.03~25.03,신규,1,3,2024,"1,000",16.93,15,72-31,135,,,11410,창천동, 
DMC금호리첸시아,2024,24.05~26.05,신규,19,3,2024,"35,000",84.9901,25,396,150,,,11410,남가좌동, 
(72-31),2023,24.03~25.03,신규,5,3,2024,"1,000",23.17,18,72-31,150,,,11410,창천동, 
(72-31),2023,24.03~25.03,신규,25,3,2024,"1,000",20.8,19,72-31,135,,,11410,창천동, 
(72-31),2023,24.03~25.03,신규,9,3,2024,"1,000",16.93,19,72-31,130,,,11410,창천동, 
독립문극동(200-0),1998,24.06~26.05,신규,10,3,2024,"4,000",59.58,12,200,145,,,11410,현저동, 
북한산두산위브,2020,24.05~26.05,신규,13,3,2024,"46,000",59.89,13,467,0,,,11410,홍은동, 
e편한세상신촌1단지,2018,24.03~26.03,신규,21,3,2024,"70,000",59.85,3,1013,0,,,11410,북아현동, 
(72-31),2023,24.03~25.03,신규,10,3,2024,"1,000",16.83,11,72-31,125,,,11410,창천동, 
(72-31),2023,24.03~25.03,신규,6,3,2024,"1,000",16.83,12,72-31,130,,,11410,창천동, 
연희자이엘라,2014,24.04~25.04,신규,25,3,2024,"1,000",13.642,2,745,70,,,11410,연희동, 
두산,1999,24.04~26.04,신규,18,3,2024,"40,000",59.96,17,1009,0,,,11410,북아현동, 
성원,2001,24.05~26.05,신규,2,3,2024,"30,000",115.06,12,740,130,,,11410,연희동, 
DMC에코자이,2019,24.03~26.03,신규,7,3,2024,"20,000",59.442,7,389,150,,,11410,남가좌동, 
DMC파크뷰자이2단지,2015,24.05~26.05,신규,20,3,2024,"60,000",59.981,9,385,0,,,11410,남가좌동, 
문화촌현대,2002,24.04~26.04,신규,15,3,2024,"42,000",59.94,15,463,0,,,11410,홍제동, 
DMC래미안e편한세상,2012,24.04~26.04,신규,16,3,2024,"5,000",59.97,9,481,200,,,11410,북가좌동, 
두산,1999,24.05~26.05,신규,24,3,2024,"49,000",59.96,16,1009,0,,,11410,북아현동, 
두산,1999,24.06~26.06,신규,20,3,2024,"51,000",59.96,7,1009,0,,,11410,북아현동, 
홍제한양,1993,24.04~26.04,신규,26,3,2024,"39,000",60.06,11,82,0,,,11410,홍제동, 
인왕산현대,2000,24.05~26.05,신규,29,3,2024,"40,000",59.93,3,460,0,,,11410,홍제동, 
e편한세상신촌2단지,2018,24.05~26.05,신규,26,3,2024,"73,000",59.85,7,1013,0,,,11410,북아현동, 
래미안루센티아,2020,24.05~26.05,신규,23,3,2024,"73,500",84.83,9,390,0,,,11410,남가좌동, 
더스타일하우스디센트럴,2020,24.03~26.03,신규,7,3,2024,"3,640",15.8101,20,480,37,,,11410,충정로3가, 
북한산두산위브,2020,24.04~25.03,갱신,31,3,2024,"10,000",59.93,7,467,85,"10,000",80,11410,홍은동, 
신촌푸르지오,2015,24.06~26.06,신규,18,3,2024,"80,000",84.9892,7,1011,0,,,11410,북아현동, 
독립문극동(200-0),1998,24.06~26.06,신규,27,3,2024,"65,000",84.87,5,200,0,,,11410,현저동, 
e편한세상신촌1단지,2018,24.04~26.04,신규,21,3,2024,"20,000",84.93,4,1013,240,,,11410,북아현동, 
시민,1978,24.04~26.04,신규,5,3,2024,"9,900",57.69,1,188-41,0,,,11410,연희동, 
북한산삼부르네상스301동302동303동,2024,24.05~26.05,신규,27,3,2024,"20,000",84.721,4,8-285,100,,,11410,홍은동, 
인왕산현대,2000,24.06~26.06,신규,30,3,2024,"44,000",59.93,17,460,0,,,11410,홍제동, 
홍제역해링턴플레이스,2024,24.06~26.06,신규,20,3,2024,"68,000",84.95,3,474,0,,,11410,홍제동, 
독립문극동(200-0),1998,24.04~26.04,갱신,4,3,2024,"35,000",84.87,9,200,110,"40,100",43,11410,현저동, 
e편한세상신촌1단지,2018,24.04~26.04,신규,13,3,2024,"7,000",84.98,7,1013,330,,,11410,북아현동, 
래미안루센티아,2020,24.03~26.03,갱신,28,3,2024,"57,000",59.98,13,390,0,"47,000",,11410,남가좌동, 
시민,1978,24.04~26.04,신규,5,3,2024,"9,900",57.69,1,188-41,0,,,11410,연희동, 
극동,1995,24.04~26.04,신규,26,3,2024,"30,000",84.92,8,454,0,,,11410,홍은동, 
홍제한양,1993,24.04~26.04,신규,13,3,2024,"3,000",60.06,1,82,110,,,11410,홍제동, 
힐스테이트신촌,2020,24.06~26.06,신규,23,3,2024,"82,000",84.9557,12,1017,0,,,11410,북아현동, 
홍제현대,1992,24.04~26.04,신규,8,3,2024,"35,000",60.81,3,331,0,,,11410,홍제동, 
연희파크푸르지오,2018,24.05~26.05,신규,30,3,2024,"70,000",84.4317,18,747,0,,,11410,연희동, 
DMC래미안e편한세상,2012,24.04~26.04,갱신,30,3,2024,"62,000",84.92,10,481,8,"59,000",8,11410,북가좌동, 
남가좌동현대,1999,24.05~26.05,신규,30,3,2024,"34,725",59.4,11,376,0,,,11410,남가좌동, 
신일해피트리,2005,24.04~24.10,신규,8,3,2024,"2,000",84.98,2,455,100,,,11410,북가좌동, 
서대문푸르지오센트럴파크,2022,24.04~26.04,신규,7,3,2024,"10,000",49.5,12,57-5,135,,,11410,홍제동, 
DMC래미안클라시스,2000,24.06~26.06,갱신,23,3,2024,"61,000",114.88,16,377,0,"60,000",,11410,남가좌동,사용
홍제원현대(459-0),2000,24.05~26.05,신규,9,3,2024,"5,000",59.93,1,459,135,,,11410,홍제동, 
홍제현대,1992,24.04~26.04,갱신,9,3,2024,"44,100",106.18,1,331,0,"42,000",,11410,홍제동, 
북한산더샵,2017,24.03~26.03,신규,6,3,2024,"49,400",59.899,3,464,0,,,11410,홍은동, 
홍제역해링턴플레이스,2024,24.06~26.06,신규,24,3,2024,"60,000",59.99,10,474,0,,,11410,홍제동, 
유원하나,1996,24.03~26.03,갱신,25,3,2024,"27,000",72.34,2,454,0,"26,000",,11410,홍제동, 
홍제역해링턴플레이스,2024,24.06~26.06,신규,29,3,2024,"70,000",84.95,4,474,0,,,11410,홍제동, 
래미안루센티아,2020,24.03~26.03,갱신,2,3,2024,"43,000",59.98,13,390,45,"43,000",,11410,남가좌동, 
문화촌현대,2002,24.05~26.05,신규,23,3,2024,"39,000",59.94,8,463,0,,,11410,홍제동, 
청구1차,1994,24.03~26.03,갱신,15,3,2024,"43,000",84.78,13,453,0,"40,000",,11410,홍제동, 
유원하나,1996,24.05~26.05,신규,19,3,2024,"30,000",58.77,10,454,0,,,11410,홍제동, 
래미안남가좌2차,2005,24.06~26.06,신규,7,3,2024,"7,000",59.788,15,379,180,,,11410,남가좌동, 
극동,1995,24.06~26.06,신규,30,3,2024,"33,000",84.92,13,454,0,,,11410,홍은동, 
신촌럭키,1999,24.04~26.04,신규,30,3,2024,"40,450",59.7,12,144,0,,,11410,대현동, 
대정이오스,2023,24.04~26.05,신규,13,3,2024,300,29.76,3,748,34,,,11410,연희동, 
임광,1999,24.04~26.04,신규,29,3,2024,"5,000",59.96,18,738,150,,,11410,연희동, 
홍제원현대(459-0),2000,24.03~26.03,신규,20,3,2024,"5,000",59.93,11,459,120,,,11410,홍제동, 
문화촌현대,2002,24.05~26.05,신규,23,3,2024,"39,000",59.94,2,463,0,,,11410,홍제동, 
천연뜨란채,2006,24.03~26.03,갱신,25,3,2024,"39,200",56.02,8,145,0,"37,400",,11410,천연동, 
북가좌삼호,1996,24.05~26.05,신규,21,3,2024,"45,000",84.57,13,449,0,,,11410,북가좌동, 
홍제역해링턴플레이스,2024,24.05~26.05,신규,16,3,2024,"67,000",84.95,4,474,0,,,11410,홍제동, 
풍림1차,1988,24.04~26.04,신규,2,3,2024,"10,000",56.61,8,440-3,105,,,11410,홍은동, 
북가좌삼호,1996,24.04~26.04,갱신,31,3,2024,"42,000",84.57,17,449,0,"40,000",,11410,북가좌동,사용
"현대(1,2차)",1988,24.05~26.05,신규,23,3,2024,"40,000",84.77,1,202-5,0,,,11410,홍은동, 
DMC파크뷰자이5단지,2015,24.02~26.02,갱신,30,3,2024,"61,000",59.981,5,385,0,"61,000",,11410,남가좌동,사용
DMC래미안클라시스,2000,24.04~26.04,갱신,30,3,2024,"55,000",84.95,12,377,0,"60,000",,11410,남가좌동,사용
DMC파크뷰자이2단지,2015,24.05~26.05,신규,30,3,2024,"68,000",84.909,18,385,0,,,11410,남가좌동, 
신촌헤리센트,2022,24.03~25.03,신규,28,3,2024,"1,000",19.82,5,998,150,,,11410,북아현동, 
신촌푸르지오,2015,24.08~26.08,신규,9,3,2024,"25,000",44.9554,2,1011,100,,,11410,북아현동, 
힐스테이트신촌,2020,24.05~26.05,신규,30,3,2024,"70,000",59.8404,11,1017,0,,,11410,북아현동, 
신촌푸르지오,2015,24.05~26.05,갱신,30,3,2024,"30,100",84.9953,8,1011,142,"30,000",129,11410,북아현동, 
래미안루센티아,2020,24.04~25.04,갱신,21,3,2024,"60,000",84.83,11,390,8,"60,000",8,11410,남가좌동, 
남가좌동현대,1999,24.06~26.06,신규,31,3,2024,"38,000",59.4,7,376,0,,,11410,남가좌동, 
청구1차,1994,24.04~26.04,갱신,12,3,2024,"53,000",84.78,8,453,0,"58,000",,11410,홍제동, 
청구1차,1994,24.04~26.04,갱신,12,3,2024,"53,000",84.78,8,453,0,"58,000",,11410,홍제동, 
로엠아트빌(A동),2004,24.03~26.03,신규,3,3,2024,"5,000",80.94,2,51-74,145,,,11410,연희동, 
천연뜨란채,2006,24.06~26.06,신규,29,3,2024,"10,000",56.02,7,145,130,,,11410,천연동, 
북가좌삼호,1996,24.04~26.04,갱신,20,3,2024,"50,000",114.03,2,449,0,"42,000",,11410,북가좌동, 
연희파크푸르지오,2018,24.06~26.06,신규,30,3,2024,"70,000",84.4317,10,747,0,,,11410,연희동, 
래미안루센티아,2020,24.04~26.04,신규,30,3,2024,"60,000",84.83,21,390,30,,,11410,남가좌동, 
청구1차,1994,24.06~26.06,신규,30,3,2024,"26,000",84.78,9,453,64,,,11410,홍제동, 
e편한세상신촌2단지,2018,24.05~26.05,신규,30,3,2024,"10,000",84.95,14,1013,300,,,11410,북아현동, 
청구1차,1994,24.06~26.06,신규,30,3,2024,"55,000",84.78,6,453,0,,,11410,홍제동, 
래미안루센티아,2020,24.03~26.03,갱신,28,3,2024,"57,000",59.98,13,390,0,"47,000",,11410,남가좌동, 
청구1차,1994,24.04~26.04,갱신,18,3,2024,"42,500",84.78,4,453,0,"38,500",,11410,홍제동, 
대림,1993,24.05~26.05,신규,27,3,2024,"45,000",84.74,4,700,0,,,11410,연희동, 
독립문극동(200-0),1998,24.05~26.05,신규,23,3,2024,"50,000",84.87,19,200,40,,,11410,현저동, 
디엠씨엘가,2017,24.04~26.04,신규,14,3,2024,"27,000",30.36,3,387,0,,,11410,남가좌동, 
홍제한양,1993,24.04~26.04,신규,23,3,2024,"39,000",60.06,4,82,0,,,11410,홍제동, 
청구3차,2001,24.06~26.06,신규,30,3,2024,"30,000",59.4,5,462,30,,,11410,홍제동, 
"현대(1,2차)",1988,24.04~26.04,갱신,30,3,2024,"38,350",59.97,11,202-5,0,"28,350",,11410,홍은동, 
북가좌삼호,1996,24.05~26.05,신규,24,3,2024,"47,000",84.57,8,449,0,,,11410,북가좌동, 
두산,1999,24.03~26.03,갱신,30,3,2024,"37,000",59.96,4,1009,0,"34,600",,11410,북아현동, 
DMC래미안e편한세상,2012,24.04~26.04,갱신,30,3,2024,"54,000",59.97,5,481,0,"49,300",,11410,북가좌동, 
e편한세상신촌2단지,2018,24.04~26.04,신규,1,3,2024,"90,000",84.93,22,1013,0,,,11410,북아현동, 
동원베네스트,2012,24.05~26.05,신규,23,3,2024,"45,000",84.9573,3,463,0,,,11410,홍은동, 
DMC한양,1987,24.06~26.06,신규,27,3,2024,"40,000",84.33,5,431,0,,,11410,북가좌동, 
힐스테이트신촌,2020,24.03~26.03,갱신,14,3,2024,"20,000",84.968,2,1017,0,"10,000",40,11410,북아현동, 
DMC두산위브,2007,24.03~26.07,갱신,30,3,2024,"44,000",84.9623,10,459,0,"38,000",,11410,북가좌동, 
극동,1995,24.07~26.07,신규,29,3,2024,"34,000",84.98,9,454,0,,,11410,홍은동, 
독립문극동(200-0),1998,24.03~26.03,갱신,15,3,2024,"47,000",84.96,22,200,33,"47,000",17,11410,현저동, 
DMC파크뷰자이3단지,2015,24.04~26.04,신규,27,3,2024,"27,000",59.981,16,385,40,,,11410,남가좌동, 
독립문삼호,1995,24.05~26.05,신규,28,3,2024,"47,000",75.66,18,100,0,,,11410,영천동, 
서강1차(1동),1988,24.05~26.05,신규,27,3,2024,"25,000",71.35,2,186-22,0,,,11410,홍은동, 
DMC파크뷰자이1단지,2015,24.06~26.06,갱신,15,3,2024,"65,000",84.971,6,385,0,"62,000",,11410,남가좌동,사용
문화촌현대,2002,24.04~26.04,신규,29,3,2024,"46,000",84.99,3,463,0,,,11410,홍제동, 
성우아파트,2005,24.03~26.03,신규,29,3,2024,"40,000",84.28,3,1-97,0,,,11410,북아현동, 
제일아파트,2015,24.05~26.05,갱신,26,3,2024,"49,000",84.12,8,470,0,"50,000",,11410,홍제동,사용
문화촌현대,2002,24.04~26.04,갱신,16,3,2024,"30,000",84.99,18,463,60,"30,000",60,11410,홍제동,사용
DMC래미안e편한세상,2012,24.04~26.04,신규,17,3,2024,"55,000",59.97,6,481,0,,,11410,북가좌동, 
DMC에코자이,2019,24.05~26.05,갱신,23,3,2024,"60,000",59.79,13,389,0,"60,000",,11410,남가좌동, 
북한산두산위브2차,2021,24.05~24.10,신규,29,3,2024,"7,000",56.9161,3,13-25,145,,,11410,홍은동, 
청구1차,1994,24.06~26.06,신규,29,3,2024,"50,000",84.78,5,453,0,,,11410,홍제동, 
DMC센트럴아이파크,2018,24.05~26.05,신규,18,3,2024,"68,000",84.95,8,388,0,,,11410,남가좌동, 
북한산두산위브,2020,24.03~26.03,갱신,23,3,2024,"49,000",84.78,19,467,0,"47,000",,11410,홍은동, 
태영으뜸(데시앙),1998,24.05~24.10,갱신,24,3,2024,"21,000",43.72,5,373,0,"21,000",,11410,홍제동, 
래미안루센티아,2020,24.04~26.04,갱신,24,3,2024,"53,000",59.98,15,390,12,"53,000",,11410,남가좌동,사용
DMC센트럴아이파크,2018,24.04~26.04,신규,28,3,2024,"25,000",84.94,6,388,180,,,11410,남가좌동, 
태영으뜸(데시앙),1998,24.05~24.10,갱신,24,3,2024,"21,000",43.72,5,373,0,"21,000",,11410,홍제동, 
신촌푸르지오,2015,24.05~26.05,신규,23,3,2024,"85,000",84.9572,14,1011,0,,,11410,북아현동, 
DMC파크뷰자이1단지,2015,24.07~26.07,신규,29,3,2024,"110,000",121.614,6,385,0,,,11410,남가좌동, 
DMC파크뷰자이2단지,2015,24.06~26.06,신규,23,3,2024,"70,000",84.909,6,385,0,,,11410,남가좌동, 
DMC파크뷰자이2단지,2015,24.03~26.03,갱신,6,3,2024,"61,000",84.909,7,385,0,"58,500",,11410,남가좌동, 
홍제역해링턴플레이스,2024,24.05~26.05,신규,28,3,2024,"20,000",84.95,14,474,200,,,11410,홍제동, 
인왕산현대,2000,24.04~26.04,갱신,22,3,2024,"39,000",59.93,9,460,0,"35,700",,11410,홍제동, 
DMC금호리첸시아,2024,24.08~26.08,신규,28,3,2024,"30,000",84.9901,22,396,160,,,11410,남가좌동, 
홍제원현대(459-0),2000,24.04~26.04,신규,27,3,2024,"43,000",59.93,11,459,0,,,11410,홍제동, 
DMC파크뷰자이1단지,2015,24.06~26.06,신규,27,3,2024,"20,000",84.971,19,385,195,,,11410,남가좌동, 
인왕산현대,2000,24.03~26.03,신규,23,3,2024,"15,000",84.9,3,460,110,,,11410,홍제동, 
남가좌동현대,1999,24.05~26.05,신규,13,3,2024,"43,000",59.4,10,376,0,,,11410,남가좌동, 
쌍용스윗닷홈,2005,24.04~26.04,갱신,27,3,2024,"40,000",128.21,6,380,0,"40,000",,11410,남가좌동, 
태영으뜸(데시앙),1998,24.04~26.04,갱신,25,3,2024,"17,000",53.44,5,373,38,"17,000",20,11410,홍제동, 
신촌헤리센트,2022,24.06~26.06,신규,27,3,2024,"42,000",29.86,8,998,0,,,11410,북아현동, 
DMC휴먼빌아파트,2008,24.06~26.06,신규,27,3,2024,"49,000",84.21,2,456,0,,,11410,북가좌동, 
홍제삼성래미안,2001,24.05~26.05,신규,28,3,2024,"48,000",60,5,461,0,,,11410,홍제동, 
DMC서부인터빌,2008,24.03~26.03,갱신,28,3,2024,"37,500",59.93,11,467,0,"35,100",,11410,북가좌동, 
신촌럭키,1999,24.03~26.03,갱신,28,3,2024,"75,000",121.6,2,144,0,"75,000",,11410,대현동,사용
홍제현대,1992,24.05~26.05,갱신,5,3,2024,"21,000",119.32,5,331,126,"20,000",120,11410,홍제동,사용
DMC파크뷰자이1단지,2015,24.04~26.04,갱신,27,3,2024,"15,000",84.968,11,385,190,"15,000",180,11410,남가좌동,사용
DMC센트레빌,2009,24.05~26.05,신규,13,3,2024,"20,000",84.87,10,381,160,,,11410,남가좌동, 
북한산더샵,2017,24.04~26.04,갱신,27,3,2024,"63,000",84.832,19,464,0,"57,000",,11410,홍은동, 
유원,1987,24.05~26.05,갱신,26,3,2024,"29,000",64.26,5,22,0,"25,200",,11410,홍은동, 
힐스테이트신촌,2020,24.04~26.04,갱신,26,3,2024,"52,000",84.6043,17,1017,70,"50,000",65,11410,북아현동, 
신촌푸르지오,2015,24.08~25.03,신규,13,3,2024,"90,000",59.8802,9,1011,0,,,11410,북아현동, 
독립문삼호,1995,24.05~26.05,신규,9,3,2024,"62,000",84.78,10,100,0,,,11410,영천동, 
홍은동벽산,1997,24.04~26.04,신규,16,3,2024,"52,000",142.98,4,455,0,,,11410,홍은동, 
태영으뜸(데시앙),1998,24.03~27.03,갱신,27,3,2024,"10,000",46.99,8,373,50,"2,000",90,11410,홍제동, 
홍제원현대(459-0),2000,24.03~26.03,갱신,27,3,2024,"50,000",84.9,7,459,0,"46,200",,11410,홍제동, 
"현대(1,2차)",1988,24.04~26.04,신규,27,3,2024,"32,000",59.96,6,202-5,0,,,11410,홍은동, 
홍제센트럴IPARK,2020,24.03~26.03,갱신,27,3,2024,"74,000",84.9728,12,473,0,"80,000",,11410,홍제동,사용
더스타일하우스디센트럴,2020,24.05~26.04,갱신,20,3,2024,"4,695",21.056,8,480,46,"4,695",46,11410,충정로3가, 
북한산두산위브,2020,24.03~26.03,갱신,19,3,2024,"66,000",118.48,1,467,0,"63,000",,11410,홍은동,사용
유원하나,1996,24.05~25.05,갱신,26,3,2024,"5,000",82.35,14,454,130,"5,000",85,11410,홍제동, 
파라타워,2020,24.04~26.04,신규,26,3,2024,"21,000",16.299,7,90-70,10,,,11410,대현동, 
DMC센트럴아이파크,2018,24.05~26.05,갱신,23,3,2024,"65,500",84.9,20,388,0,"63,000",,11410,남가좌동, 
DMC래미안클라시스(임대),2000,.~24.12,신규,26,3,2024,"2,722",30.56,16,377-1,6,,,11410,남가좌동, 
e편한세상신촌1단지,2018,24.05~26.05,갱신,15,3,2024,"30,000",59.97,10,1013,160,"30,000",99,11410,북아현동, 
풍림2,1990,24.01~26.01,갱신,20,3,2024,"30,859",58.5,6,453-2,0,"29,390",,11410,홍은동, 
홍제역해링턴플레이스,2024,24.06~26.06,신규,25,3,2024,"75,000",84.95,19,474,0,,,11410,홍제동, 
신촌푸르지오,2015,24.03~26.03,신규,4,3,2024,"95,000",109.0901,6,1011,0,,,11410,북아현동, 
DMC센트럴아이파크,2018,24.04~26.04,신규,10,3,2024,"59,000",59.91,20,388,0,,,11410,남가좌동, 
"현대(1,2차)",1988,24.05~25.01,갱신,25,3,2024,"35,000",59.96,15,202-5,0,"30,450",,11410,홍은동, 
돈의문센트레빌,2011,24.05~26.05,갱신,21,3,2024,"60,600",84.99,1,261,14,"60,600",,11410,냉천동, 
세한숲속마을,2002,24.03~26.03,갱신,9,3,2024,"28,500",83.91,1,산11-244,0,"27,300",,11410,홍은동, 
더스타일하우스디센트럴,2020,24.03~26.03,신규,15,3,2024,"7,650",35.858,9,480,77,,,11410,충정로3가, 
e편한세상신촌1단지,2018,24.05~26.05,갱신,1,3,2024,"73,500",59.85,14,1013,0,"76,000",,11410,북아현동,사용
남가좌동현대,1999,24.05~26.05,신규,23,3,2024,"40,000",59.4,11,376,0,,,11410,남가좌동, 
DMC파크뷰자이1단지,2015,24.04~26.04,갱신,11,3,2024,"68,000",84.968,7,385,0,"63,000",,11410,남가좌동, 
DMC파크뷰자이1단지,2015,24.03~26.03,갱신,21,3,2024,"113,000",120.492,5,385,0,"110,000",,11410,남가좌동, 
충정리시온,2004,24.03~25.03,갱신,14,3,2024,"1,000",44.88,8,465,125,"1,000",120,11410,충정로3가,사용
더스타일하우스디센트럴,2020,24.04~26.04,갱신,22,3,2024,"4,870",16.0626,11,480,32,"4,870",31,11410,충정로3가, 
더스타일하우스디센트럴,2020,24.04~26.04,갱신,25,3,2024,"3,990",17.6626,16,480,40,"3,990",39,11410,충정로3가, 
더스타일하우스디센트럴,2020,24.04~25.04,갱신,22,3,2024,"3,650",16.0626,12,480,36,"3,650",35,11410,충정로3가, 
DMC파크뷰자이3단지,2015,24.05~26.05,신규,23,3,2024,"61,000",59.981,6,385,0,,,11410,남가좌동, 
신촌럭키,1999,24.03~25.03,신규,10,3,2024,"5,000",83.38,6,144,180,,,11410,대현동, 
두산,1999,24.03~26.03,갱신,23,3,2024,"42,000",59.96,3,1009,0,"40,000",,11410,북아현동,사용
돈의문센트레빌,2011,24.03~26.03,갱신,9,3,2024,"45,000",84.99,4,261,103,"53,400",50,11410,냉천동, 
홍제역해링턴플레이스,2024,24.04~26.04,신규,23,3,2024,"75,000",84.95,11,474,0,,,11410,홍제동, 
DMC파크뷰자이1단지,2015,24.04~26.03,갱신,25,3,2024,"27,000",59.992,7,385,70,"20,000",87,11410,남가좌동, 
DMC파크뷰자이2단지,2015,24.05~26.05,신규,22,3,2024,"57,000",84.968,13,385,10,,,11410,남가좌동, 
홍제삼성래미안,2001,24.05~26.05,갱신,16,3,2024,"7,000",32.76,11,461,65,"7,000",60,11410,홍제동,사용
청구3차,2001,24.05~26.05,신규,18,3,2024,"27,000",59.4,11,462,45,,,11410,홍제동, 
DMC래미안클라시스,2000,24.05~26.05,갱신,23,3,2024,"41,000",59.59,10,377,0,"10,000",100,11410,남가좌동, 
청구3차,2001,24.05~26.05,신규,18,3,2024,"27,000",59.4,11,462,45,,,11410,홍제동, 
DMC센트레빌,2009,24.07~26.07,신규,22,3,2024,"33,000",114.9,15,381,160,,,11410,남가좌동, 
홍은동풍림아이원,2002,24.05~26.05,신규,24,3,2024,"53,000",130.539,12,460,0,,,11410,홍은동, 
독립문극동(200-0),1998,24.05~26.05,신규,23,3,2024,"20,000",84.87,2,200,170,,,11410,현저동, 
홍제한양,1993,24.05~26.05,신규,9,3,2024,"7,000",60.06,13,82,82,,,11410,홍제동, 
돈의문센트레빌,2011,24.03~25.02,갱신,20,3,2024,"20,000",59.98,9,261,120,"20,000",95,11410,냉천동, 
DMC한양,1987,24.03~26.03,갱신,24,3,2024,"34,650",84.33,13,431,0,"34,650",,11410,북가좌동,사용
신촌푸르지오,2015,24.03~26.03,신규,22,3,2024,"80,000",84.9953,8,1011,0,,,11410,북아현동, 
DMC센트럴아이파크,2018,24.05~26.05,신규,10,3,2024,"84,000",103.19,4,388,0,,,11410,남가좌동, 
북아현경남,1996,24.05~26.05,갱신,16,3,2024,"27,500",59.92,1,1006,0,"26,500",,11410,북아현동, 
홍제한양,1993,24.05~26.05,신규,23,3,2024,"33,000",60.06,1,82,0,,,11410,홍제동, 
서대문푸르지오센트럴파크,2022,24.03~26.03,신규,1,3,2024,"10,000",49.5,14,57-5,155,,,11410,홍제동, 
DMC센트럴아이파크,2018,24.05~26.05,신규,22,3,2024,"50,000",103.89,11,388,140,,,11410,남가좌동, 
북한산두산위브,2020,24.05~26.05,신규,19,3,2024,"45,000",59.96,6,467,0,,,11410,홍은동, 
