dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,houseType,jibun,mhouseNm,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20220604,"6,000",45,0,2006,22.06~24.06,갱신,43.59,1,다세대,380-10,명진쉐르빌,"6,000",40,11410,북가좌동, 
20220604,"16,000",0,0,1990,22.09~24.09,신규,59.59,2,연립,268-2,화성하우스,,,11410,홍은동, 
20220604,"22,000",0,0,2001,22.07~24.06,신규,58.46,-1,다세대,520-36,연희궁빌라6차(520-36),,,11410,연희동, 
20220604,"22,800",0,0,1994,22.08~24.08,신규,73.58,3,다세대,272-2,(272-2),,,11410,홍은동, 
20220604,"22,000",0,0,2001,22.07~24.06,신규,58.46,-1,다세대,520-36,연희궁빌라6차(520-36),,,11410,연희동, 
20220604,"23,000",0,0,1993,22.06~24.06,신규,39.96,2,다세대,135-8,하나로빌라,,,11410,홍제동, 
20220604,"4,500",0,0,1991,, ,39.33,-1,다세대,411-22,(411-22),,,11410,홍은동, 
20220604,500,48,0,2003,22.06~24.06,신규,28.74,2,다세대,191-1,(191-1),,,11410,홍제동, 
20220604,500,40,0,1995,22.06~24.06,신규,21.02,2,다세대,325-40,엘리트홈(325-40),,,11410,남가좌동, 
20220604,"16,400",0,0,2017,22.06~24.06,신규,29.75,2,연립다세대,436-6,북한산홍은빌,,,11410,홍은동, 
20220604,"29,800",0,0,2020,, ,45.55,4,다세대,325-7,트라움하임홍은,,,11410,홍은동, 
20220606,"1,000",50,0,1990,22.07~24.07,신규,38.3,1,다세대,75-47,(75-47),,,11410,북가좌동, 
20220606,"17,000",0,0,2022,22.07~24.07,신규,19.95,3,다세대,260-24,홍제동성캐슬1차,,,11410,홍제동, 
20220606,"40,000",0,0,2006,, ,59.76,1,다세대,152,율도국인(203동),,,11410,창천동, 
20220606,"5,000",30,0,2002,, ,82.29,2,다세대,277-14,삼보,,,11410,홍은동, 
20220606,"40,000",0,0,2006,22.08~24.08,신규,59.76,1,다세대,152,율도국인(203동),,,11410,창천동, 
20220606,"27,000",0,0,1991,22.06~24.06,신규,50.77,2,연립,80-23,청와타운,,,11410,천연동, 
20220607,"4,000",65,0,2014,22.06~24.06,신규,47.76,3,다세대,412-21,채움빌리지,,,11410,홍은동, 
20220607,"23,000",0,0,2001,22.08~24.08,신규,68.04,1,다세대,5-195,(5-195),,,11410,남가좌동, 
20220607,"15,000",0,0,2015,22.07~24.07,신규,29.48,5,다세대,3-54,에코더블레스,,,11410,북가좌동, 
20220607,"27,000",0,0,2008,22.08~24.08,신규,40.2,5,다세대,74-9,토천,,,11410,연희동, 
20220607,500,50,0,1997,22.06~24.06,신규,24.57,2,다세대,187-120,보성빌라,,,11410,연희동, 
20220607,"16,000",0,0,1990,22.08~24.08,신규,57.08,2,다세대,80-65,(80-65),,,11410,북가좌동, 
20220607,"26,000",0,0,2012,22.07~24.07,신규,49.17,4,다세대,331-22,한양아트빌,,,11410,북가좌동, 
20220607,"17,000",0,0,2001,22.06~24.06,신규,51.02,1,다세대,5-218,희정,,,11410,남가좌동, 
20220607,"10,000",0,0,2012,22.06~24.06,신규,41.17,2,다세대,341-15,GS빌라(341-15),,,11410,북가좌동, 
20220607,"16,065",3,0,2012,22.06~24.06,갱신,29.82,5,다세대,282-41,아뜨리움(282-41),"15,300",,11410,북가좌동, 
20220607,"30,100",0,0,2017,22.06~23.10,갱신,25.14,6,다세대,336-23,주원베르빌(101동),"29,500",,11410,남가좌동,사용
20220607,500,47,0,2013,22.07~24.07,신규,12.34,4,다세대,3-67,새움스마트빌,,,11410,북가좌동, 
20220607,"1,000",50,0,2009,, ,68.51,3,다세대,129,언제나미소,,,11410,창천동, 
20220607,"8,000",0,0,1990,22.06~24.06,신규,20.46,3,연립,313-26,서부천사노인복지회,,,11410,홍제동, 
20220608,"3,000",40,0,2004,22.06~24.06,신규,96.48,3,다세대,200,(200-0),,,11410,창천동, 
20220608,"11,000",5,0,1993,22.06~24.06,갱신,57.12,3,다세대,277-87,(277-87),"11,000",,11410,홍은동, 
20220608,"8,000",30,0,1985,, ,87.57,1,다세대,322-1,코오롱빌라,,,11410,홍은동, 
20220608,"11,000",5,0,1993,, ,57.12,3,다세대,277-87,(277-87),,,11410,홍은동, 
20220608,"17,500",0,0,1992,22.07~24.07,신규,71.61,1,다세대,75-9,훼미리빌라,,,11410,북가좌동, 
20220608,"23,500",0,0,1992,22.07~24.07,신규,55.72,2,다세대,347-38,유한아트빌라,,,11410,북가좌동, 
20220608,"15,000",0,0,2000,22.07~24.07,신규,44.01,-1,다세대,541-44,연희빌라,,,11410,연희동, 
20220608,"1,000",70,0,2004,22.07~24.07,신규,36.96,3,다세대,339,(339-0),,,11410,창천동, 
20220608,"1,000",50,0,2012,, ,12.06,2,다세대,62-12,공간휴(62-12),,,11410,대현동, 
20220608,"11,000",5,0,1993,, ,57.12,3,다세대,277-87,(277-87),,,11410,홍은동, 
20220608,"12,000",0,0,2012,22.06~24.06, ,20.8,6,다세대,220-22,(220-22),,,11410,연희동, 
20220608,"9,000",0,0,2019,22.06~23.06,신규,59.16,1,다세대,30-19,스카이뷰,,,11410,연희동, 
20220608,"16,500",0,0,2017,24.06~26.06,갱신,27.72,2,다세대,74-207,WJ파크빌(74-207),"16,000",,11410,북가좌동, 
20220608,"1,000",58,0,1993,22.07~24.07,신규,40.83,1,다세대,326-9,청구빌라,,,11410,북가좌동, 
20220608,"40,000",0,0,1994,22.06~24.06,신규,131.11,4,연립,1-56,현대빌리지,,,11410,북아현동, 
20220608,"10,500",0,0,1990,22.07~24.07,신규,29.85,1,다세대,338-8,(338-8),,,11410,남가좌동, 
20220608,"31,000",0,0,2018,22.08~24.08,신규,52.79,3,다세대,267-30,삼성캐슬(267-30),,,11410,홍제동, 
20220608,"2,000",53,0,2004,22.06~24.06,갱신,47.05,3,다세대,361-118,미산주택,"2,000",50,11410,홍제동, 
20220609,"18,000",13,0,2003,,신규,70.04,1,다세대,335,메트로빌,,,11410,창천동, 
20220609,"2,000",80,0,1999,22.07~24.07,신규,44.28,2,다세대,706-9,미정맨션,,,11410,연희동, 
20220609,"1,000",75,0,2002,22.07~24.07,신규,54.89,2,다세대,285-5,광명빌라,,,11410,홍제동, 
20220609,500,65,0,2002,22.06~24.06,신규,42.26,3,다세대,663,대경빌라,,,11410,연희동, 
20220609,"16,500",0,0,2003,22.06~24.06,신규,52.21,4,다세대,296-25,몽토럭스빌,,,11410,북가좌동, 
20220609,"40,000",0,0,2001,22.09~24.09,신규,77,3,다세대,319-1,부성,,,11410,북가좌동, 
20220609,"23,000",0,0,2021,22.06~24.06,신규,20.98,4,다세대,189-23,예림스마트빌,,,11410,홍은동, 
20220609,"9,000",0,0,1980,22.06~24.06,갱신,67.86,2,연립,724-9,연궁연립,"9,000",,11410,연희동, 
20220609,"15,750",0,0,2002,22.07~24.07,갱신,47.83,4,다세대,157,스위트빌,"15,000",,11410,연희동,사용
20220609,"23,000",0,0,2010,,신규,54.93,3,다세대,325-25,해밀타운A동,,,11410,북가좌동, 
20220609,"21,000",0,0,2015,22.06~24.06,갱신,44.27,2,다세대,286-10,드림팰리스,"20,000",,11410,북가좌동,사용
20220609,"15,000",0,0,1993,22.07~24.07,신규,34.26,2,다세대,120-98,(120-98),,,11410,천연동, 
20220609,"100,000",0,0,1995,22.07~24.07,신규,129.12,1,연립,45-24,연희현대빌라(가동~다동),,,11410,연희동, 
20220609,"40,000",0,0,2001,22.09~24.09,신규,77,3,다세대,319-1,부성,,,11410,북가좌동, 
20220609,"1,000",63,0,2018,22.08~23.02,갱신,13.98,8,다세대,90-42,이대다올노블리움2차(에이동),"1,000",65,11410,대현동,사용
20220610,"6,500",0,0,1986,, ,29.16,-1,다세대,5-79,(5-79),,,11410,남가좌동, 
20220610,"6,500",0,0,1986,22.06~24.06, ,29.16,-1,다세대,5-79,(5-79),,,11410,남가좌동, 
20220610,"1,000",45,0,2013,22.07~24.07,신규,17.66,4,다세대,78-13,EDENHOUSE,,,11410,연희동, 
20220610,"12,600",0,0,1992,22.07~24.07,갱신,51.09,-1,다세대,344-13,새로나빌라,"12,000",,11410,북가좌동,사용
20220610,"38,000",0,0,2021,22.06~24.06,신규,39.75,2,다세대,1-1644,힐스타빌리지4차,,,11410,북아현동, 
20220610,500,53,0,2003,22.06~23.06,신규,84.78,3,다세대,409-2,백산주택,,,11410,홍은동, 
20220610,"25,000",0,0,2003,22.06~24.06,신규,65.84,3,다세대,299-9,유진아트힐,,,11410,북가좌동, 
20220610,"18,900",0,0,2015,22.07~23.07,갱신,22.88,5,다세대,724-29,금창빌라,"18,000",,11410,연희동, 
20220610,"23,100",0,0,2012,22.09~24.09,갱신,45.73,2,다세대,325-6,만연센텀씨티,"22,000",,11410,북가좌동,사용
20220611,"27,000",0,0,2015,22.08~24.08,갱신,57.54,3,다세대,328-41,동화빌라(328-41),"26,000",,11410,북가좌동,사용
20220611,"18,000",0,0,2007,, ,34.52,3,다세대,48-18,(48-18),,,11410,연희동, 
20220611,"6,000",60,0,2002,22.07~24.07,신규,59.66,2,다세대,332-6,석정빌라,,,11410,북가좌동, 
20220611,"1,000",65,0,2015,22.07~23.08,신규,19.44,10,다세대,90-58,(90-58),,,11410,대현동, 
20220611,"27,000",0,0,2015,22.08~24.08,갱신,57.54,3,다세대,328-41,동화빌라(328-41),"26,000",,11410,북가좌동,사용
20220611,"17,850",0,0,1985,22.06~24.06,갱신,45.96,1,연립,141-34,동진빌라,"17,000",,11410,연희동,사용
20220611,"15,750",0,0,2008,22.07~24.07,갱신,43.76,2,다세대,3-119,행복한집(3차),"15,000",,11410,북가좌동,사용
20220611,"10,000",70,0,1999,22.07~24.07,신규,78.48,7,연립,129-75,(129-75),,,11410,북아현동, 
20220611,"15,000",0,0,2003,22.07~24.07,신규,42.55,5,다세대,313-59,"현대그린빌라드(201,202동)",,,11410,홍제동, 
