,dealDate,deposit,monthlyRent,ChangeRate,calcedRent,excluUseAr,RPA,aptNm,buildYear,contractTerm,contractType,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
11651,20140615,49000.0,0.0,5.9485,242.89708333333334,114.96,2.11,홍은동벽산,1997,, ,8.0,455,,,11410,홍은동, 
11652,20140615,26000.0,0.0,5.9485,128.88416666666666,59.79,2.16,대우푸르지오,2002,, ,12.0,739,,,11410,연희동, 
11653,20140615,31000.0,0.0,5.9485,153.66958333333332,84.95,1.81,성원,2001,, ,4.0,740,,,11410,연희동, 
11654,20140616,19500.0,0.0,5.9485,96.663125,59.94,1.61,문화촌현대,2002,, ,1.0,463,,,11410,홍제동, 
11655,20140616,35000.0,0.0,5.9485,173.49791666666667,114.72,1.51,홍제원현대(459-0),2000,, ,2.0,459,,,11410,홍제동, 
11656,20140616,5000.0,190.0,5.9485,214.78541666666666,120.95,1.78,DMC래미안e편한세상,2012,, ,20.0,481,,,11410,북가좌동, 
11657,20140616,27000.0,0.0,5.9485,133.84125,59.93,2.23,인왕산현대,2000,, ,13.0,460,,,11410,홍제동, 
11658,20140616,24000.0,0.0,5.9485,118.97,84.96,1.4,현대그린,1996,, ,8.0,455,,,11410,홍제동, 
11659,20140616,10000.0,10.0,5.9485,59.57083333333333,58.84,1.01,고은,1975,, ,5.0,156-200,,,11410,홍제동, 
11660,20140617,18500.0,0.0,5.9485,91.70604166666666,58.5,1.57,풍림2,1990,, ,5.0,453-2,,,11410,홍은동, 
11661,20140617,904.0,13.0,5.9485,17.481203333333333,32.67,0.54,홍제원현대(459-1),2000,, ,12.0,459-1,,,11410,홍제동, 
11662,20140617,21000.0,0.0,5.9485,104.09875,59.94,1.74,문화촌현대,2002,, ,13.0,463,,,11410,홍제동, 
11663,20140617,15000.0,70.0,5.9485,144.35625,84.95,1.7,DMC래미안e편한세상,2012,, ,18.0,481,,,11410,북가좌동, 
11664,20140618,31000.0,0.0,5.9485,153.66958333333332,84.6,1.82,충림예하임,2010,, ,3.0,477,,,11410,충정로3가, 
11665,20140618,10000.0,165.0,5.9485,214.57083333333333,84.99,2.52,돈의문센트레빌,2011,, ,4.0,261,,,11410,냉천동, 
11666,20140618,27000.0,0.0,5.9485,133.84125,56.08,2.39,천연뜨란채,2006,, ,18.0,145,,,11410,천연동, 
11667,20140619,25000.0,0.0,5.9485,123.92708333333333,84.86,1.46,인왕산벽산,2003,, ,15.0,465,,,11410,홍제동, 
11668,20140619,23000.0,0.0,5.9485,114.01291666666667,59.96,1.9,두산,1999,, ,5.0,1009,,,11410,북아현동, 
11669,20140620,23000.0,0.0,5.9485,114.01291666666667,59.7,1.91,신촌럭키,1999,, ,10.0,144,,,11410,대현동, 
11670,20140620,8000.0,130.0,5.9485,169.65666666666667,84.9,2.0,홍제원현대(459-0),2000,, ,1.0,459,,,11410,홍제동, 
11671,20140620,26000.0,0.0,5.9485,128.88416666666666,130.539,0.99,홍은동풍림아이원,2002,, ,15.0,460,,,11410,홍은동, 
11672,20140620,25000.0,0.0,5.9485,123.92708333333333,59.93,2.07,홍제원현대(459-0),2000,, ,15.0,459,,,11410,홍제동, 
11673,20140620,40000.0,0.0,5.9485,198.28333333333333,115.06,1.72,성원,2001,14.06~16.06,신규,12.0,740,,,11410,연희동, 
11674,20140620,33000.0,0.0,5.9485,163.58375,84.87,1.93,독립문극동(200-0),1998,, ,7.0,200,,,11410,현저동, 
11675,20140620,31000.0,0.0,5.9485,153.66958333333332,84.78,1.81,독립문삼호,1995,, ,1.0,100,,,11410,영천동, 
11676,20140621,2000.0,75.0,5.9485,84.91416666666666,60.06,1.41,홍제한양,1993,, ,3.0,82,,,11410,홍제동, 
11677,20140621,30000.0,0.0,5.9485,148.7125,84.78,1.75,청구1차,1994,, ,5.0,453,,,11410,홍제동, 
11678,20140621,2000.0,115.0,5.9485,124.91416666666666,57.78,2.16,천연뜨란채,2006,, ,12.0,145,,,11410,천연동, 
11679,20140621,7000.0,50.0,5.9485,84.69958333333334,59.4,1.43,남가좌동현대,1999,, ,4.0,376,,,11410,남가좌동, 
11680,20140621,25000.0,0.0,5.9485,123.92708333333333,116.101,1.07,홍은동풍림아이원,2002,, ,2.0,460,,,11410,홍은동, 
11681,20140621,23000.0,0.0,5.9485,114.01291666666667,84.77,1.34,"현대(1,2차)",1988,, ,13.0,202-5,,,11410,홍은동, 
11682,20140621,23000.0,0.0,5.9485,114.01291666666667,84.86,1.34,인왕산벽산,2003,, ,4.0,465,,,11410,홍제동, 
11683,20140621,16500.0,35.0,5.9485,116.791875,84.78,1.38,홍은동벽산,1997,, ,3.0,455,,,11410,홍은동, 
11684,20140621,54000.0,0.0,5.9485,267.6825,114.98,2.33,돈의문센트레빌,2011,, ,4.0,261,,,11410,냉천동, 
11685,20140621,21000.0,0.0,5.9485,104.09875,60.06,1.73,홍제한양,1993,, ,13.0,82,,,11410,홍제동, 
11686,20140621,40000.0,0.0,5.9485,198.28333333333333,84.92,2.33,DMC래미안e편한세상,2012,, ,13.0,481,,,11410,북가좌동, 
11687,20140621,5000.0,120.0,5.9485,144.78541666666666,59.97,2.41,DMC래미안e편한세상,2012,, ,10.0,481,,,11410,북가좌동, 
11688,20140621,25000.0,0.0,5.9485,123.92708333333333,84.96,1.46,홍은동벽산,1997,, ,4.0,455,,,11410,홍은동, 
11689,20140621,5000.0,130.0,5.9485,154.78541666666666,142.98,1.08,홍은동벽산,1997,, ,3.0,455,,,11410,홍은동, 
11690,20140621,24000.0,0.0,5.9485,118.97,59.96,1.98,두산,1999,, ,10.0,1009,,,11410,북아현동, 
11691,20140621,7500.0,40.0,5.9485,77.178125,32.76,2.36,홍제삼성래미안,2001,, ,2.0,461,,,11410,홍제동, 
11692,20140621,42000.0,0.0,5.9485,208.1975,114.75,1.81,홍제삼성래미안,2001,, ,6.0,461,,,11410,홍제동, 
11693,20140621,25000.0,30.0,5.9485,153.92708333333331,59.97,2.57,DMC래미안e편한세상,2012,, ,10.0,481,,,11410,북가좌동, 
11694,20140621,35000.0,0.0,5.9485,173.49791666666667,114.72,1.51,홍제원현대(459-0),2000,, ,2.0,459,,,11410,홍제동, 
11695,20140621,27000.0,0.0,5.9485,133.84125,84.24,1.59,피어리스,1987,, ,13.0,222,,,11410,충정로3가, 
11696,20140622,26000.0,0.0,5.9485,128.88416666666666,59.93,2.15,인왕산현대,2000,, ,8.0,460,,,11410,홍제동, 
11697,20140622,42000.0,0.0,5.9485,208.1975,84.98,2.45,에스케이뷰,2008,, ,15.0,118,,,11410,합동, 
11698,20140622,22000.0,0.0,5.9485,109.05583333333334,59.4,1.84,남가좌동현대,1999,, ,5.0,376,,,11410,남가좌동, 
11699,20140622,26500.0,0.0,5.9485,131.36270833333333,84.21,1.56,DMC휴먼빌아파트,2008,, ,2.0,456,,,11410,북가좌동, 
11700,20140622,23000.0,0.0,5.9485,114.01291666666667,83.9,1.36,세한숲속마을,2002,, ,6.0,산11-244,,,11410,홍은동, 
11701,20140622,32000.0,0.0,5.9485,158.62666666666667,59.97,2.65,DMC래미안e편한세상,2012,14.08~16.08,신규,6.0,481,,,11410,북가좌동, 
11702,20140622,4000.0,75.0,5.9485,94.82833333333333,60.81,1.56,홍제현대,1992,, ,2.0,331,,,11410,홍제동, 
11703,20140623,30000.0,0.0,5.9485,148.7125,84.9923,1.75,DMC두산위브,2007,, ,6.0,459,,,11410,북가좌동, 
11704,20140623,24000.0,0.0,5.9485,118.97,84.96,1.4,현대그린,1996,, ,3.0,455,,,11410,홍제동, 
11705,20140623,33000.0,0.0,5.9485,163.58375,84.9,1.93,홍제원현대(459-0),2000,, ,17.0,459,,,11410,홍제동, 
11706,20140623,12000.0,0.0,5.9485,59.485,63.8,0.93,고은,1975,, ,1.0,156-200,,,11410,홍제동, 
11707,20140623,15000.0,20.0,5.9485,94.35625,59.93,1.57,DMC래미안클라시스,2000,, ,6.0,377,,,11410,남가좌동, 
11708,20140624,29000.0,0.0,5.9485,143.75541666666666,84.9,1.69,DMC래미안클라시스,2000,, ,1.0,377,,,11410,남가좌동, 
11709,20140624,21000.0,0.0,5.9485,104.09875,84.92,1.23,극동,1995,, ,3.0,454,,,11410,홍은동, 
11710,20140625,2000.0,115.0,5.9485,124.91416666666666,55.85,2.24,천연뜨란채,2006,, ,14.0,145,,,11410,천연동, 
11711,20140625,8000.0,100.0,5.9485,139.65666666666667,84.78,1.65,독립문삼호,1995,, ,6.0,100,,,11410,영천동, 
11712,20140625,2853.0,0.0,5.9485,14.142558750000001,32.67,0.43,홍제원현대(459-1),2000,, ,15.0,459-1,,,11410,홍제동, 
11713,20140625,35000.0,0.0,5.9485,173.49791666666667,84.87,2.04,독립문극동(200-0),1998,, ,6.0,200,,,11410,현저동, 
11714,20140625,24000.0,0.0,5.9485,118.97,57.78,2.06,천연뜨란채,2006,, ,9.0,145,,,11410,천연동, 
11715,20140625,38000.0,0.0,5.9485,188.36916666666667,114.72,1.64,홍제원현대(459-0),2000,, ,4.0,459,,,11410,홍제동, 
11716,20140625,18000.0,0.0,5.9485,89.2275,65.34,1.37,DMC한양,1987,, ,3.0,431,,,11410,북가좌동, 
11717,20140625,26000.0,0.0,5.9485,128.88416666666666,84.91,1.52,북아현경남,1996,, ,6.0,1006,,,11410,북아현동, 
11718,20140625,7500.0,60.0,5.9485,97.178125,60.06,1.62,홍제한양,1993,, ,4.0,82,,,11410,홍제동, 
11719,20140625,20000.0,0.0,5.9485,99.14166666666667,84.92,1.17,극동,1995,, ,11.0,454,,,11410,홍은동, 
11720,20140625,37000.0,0.0,5.9485,183.41208333333333,84.97,2.16,DMC센트레빌,2009,, ,5.0,381,,,11410,남가좌동, 
11721,20140625,4000.0,120.0,5.9485,139.82833333333332,84.42,1.66,현대,1992,, ,10.0,185-15,,,11410,충정로2가, 
11722,20140625,28000.0,0.0,5.9485,138.79833333333335,84.78,1.64,남가좌동현대,1999,, ,19.0,376,,,11410,남가좌동, 
11723,20140626,2917.0,15.0,5.9485,29.459812083333333,30.56,0.96,DMC래미안클라시스(임대),2000,, ,14.0,377-1,,,11410,남가좌동, 
11724,20140626,22000.0,0.0,5.9485,109.05583333333334,59.4,1.84,남가좌동현대,1999,, ,15.0,376,,,11410,남가좌동, 
11725,20140626,30000.0,0.0,5.9485,148.7125,106.18,1.4,홍제현대,1992,, ,7.0,331,,,11410,홍제동, 
11726,20140626,15000.0,0.0,5.9485,74.35625,65.43,1.14,홍은미성,1985,, ,8.0,186-1,,,11410,홍은동, 
11727,20140626,6500.0,0.0,5.9485,32.221041666666665,48.1,0.67,서소문,1971,, ,6.0,215,,,11410,미근동, 
11728,20140626,30000.0,0.0,5.9485,148.7125,84.78,1.75,청구1차,1994,, ,9.0,453,,,11410,홍제동, 
11729,20140627,20000.0,0.0,5.9485,99.14166666666667,59.4,1.67,남가좌동현대,1999,, ,3.0,376,,,11410,남가좌동, 
11730,20140627,32000.0,0.0,5.9485,158.62666666666667,84.78,1.87,독립문삼호,1995,, ,6.0,100,,,11410,영천동, 
11731,20140627,23000.0,0.0,5.9485,114.01291666666667,84.96,1.34,현대그린,1996,, ,7.0,455,,,11410,홍제동, 
11732,20140627,25500.0,0.0,5.9485,126.405625,55.85,2.26,천연뜨란채,2006,, ,6.0,145,,,11410,천연동, 
11733,20140627,40000.0,0.0,5.9485,198.28333333333333,102.45,1.94,독립문극동(200-0),1998,, ,20.0,200,,,11410,현저동, 
11734,20140628,23000.0,0.0,5.9485,114.01291666666667,59.93,1.9,인왕산현대,2000,, ,14.0,460,,,11410,홍제동, 
11735,20140628,27000.0,0.0,5.9485,133.84125,59.93,2.23,인왕산현대,2000,, ,13.0,460,,,11410,홍제동, 
11736,20140628,30000.0,0.0,5.9485,148.7125,114.88,1.29,DMC래미안클라시스,2000,, ,2.0,377,,,11410,남가좌동, 
11737,20140628,27000.0,0.0,5.9485,133.84125,103.11,1.3,유원하나,1996,, ,3.0,454,,,11410,홍제동, 
11738,20140628,22000.0,0.0,5.9485,109.05583333333334,59.4,1.84,독립문파크빌,2000,14.08~16.08,신규,3.0,1019,,,11410,현저동, 
11739,20140628,25000.0,0.0,5.9485,123.92708333333333,59.59,2.08,DMC래미안클라시스,2000,, ,4.0,377,,,11410,남가좌동, 
11740,20140628,40000.0,0.0,5.9485,198.28333333333333,102.45,1.94,독립문극동(200-0),1998,, ,15.0,200,,,11410,현저동, 
11741,20140628,33000.0,0.0,5.9485,163.58375,84.78,1.93,독립문삼호,1995,, ,16.0,100,,,11410,영천동, 
11742,20140628,28000.0,0.0,5.9485,138.79833333333335,84.98,1.63,쌍용스윗닷홈,2005,, ,8.0,380,,,11410,남가좌동, 
11743,20140628,30000.0,0.0,5.9485,148.7125,84.73,1.76,우리유앤미,2008,, ,16.0,466,,,11410,충정로3가, 
11744,20140629,21500.0,0.0,5.9485,106.57729166666667,59.96,1.78,두산,1999,, ,7.0,1009,,,11410,북아현동, 
11745,20140629,25000.0,0.0,5.9485,123.92708333333333,59.96,2.07,홍은센트레빌,2009,, ,7.0,461,,,11410,홍은동, 
11746,20140629,24000.0,0.0,5.9485,118.97,59.7,1.99,신촌럭키,1999,, ,2.0,144,,,11410,대현동, 
11747,20140630,1164.0,10.0,5.9485,15.770045,27.0,0.58,독립문극동(201-0),1998,, ,12.0,201,,,11410,현저동, 
11748,20140630,26000.0,0.0,5.9485,128.88416666666666,60.0,2.15,홍제삼성래미안,2001,, ,15.0,461,,,11410,홍제동, 
11749,20140630,22000.0,0.0,5.9485,109.05583333333334,59.96,1.82,홍은센트레빌,2009,, ,10.0,461,,,11410,홍은동, 
11750,20140630,20000.0,0.0,5.9485,99.14166666666667,82.35,1.2,유원하나,1996,, ,9.0,454,,,11410,홍제동, 
11751,20140630,21000.0,0.0,5.9485,104.09875,80.47,1.29,충정솔레디움(102동),2005,, ,2.0,30-2,,,11410,충정로3가, 
11752,20140630,19000.0,0.0,5.9485,94.18458333333334,71.89,1.31,DMC현대아파트,2000,, ,7.0,453,,,11410,북가좌동, 
11753,20140630,25000.0,0.0,5.9485,123.92708333333333,114.88,1.08,DMC래미안클라시스,2000,, ,4.0,377,,,11410,남가좌동, 
11754,20140630,500.0,40.0,5.9485,42.478541666666665,42.38,1.0,연희궁,1972,, ,4.0,196-1,,,11410,연희동, 
11755,20140630,5000.0,120.0,5.9485,144.78541666666666,84.806,1.71,래미안남가좌2차,2005,, ,12.0,379,,,11410,남가좌동, 
11756,20140630,2657.0,26.0,5.9485,39.17097041666667,30.19,1.3,돈의문센트레빌(215),2011,, ,5.0,261-1,,,11410,냉천동, 
11757,20140630,26000.0,0.0,5.9485,128.88416666666666,84.93,1.52,월드컵현대,1998,, ,11.0,371-1,,,11410,북가좌동, 
11758,20140630,24000.0,0.0,5.9485,118.97,59.93,1.99,DMC래미안클라시스,2000,, ,14.0,377,,,11410,남가좌동, 
11759,20140630,31500.0,0.0,5.9485,156.148125,75.55,2.07,천연뜨란채,2006,, ,10.0,145,,,11410,천연동, 
11760,20140630,30500.0,0.0,5.9485,151.19104166666668,142.98,1.06,홍은동벽산,1997,, ,8.0,455,,,11410,홍은동, 
11761,20140630,19000.0,0.0,5.9485,94.18458333333334,59.96,1.57,임광,1999,, ,3.0,738,,,11410,연희동, 
11762,20140630,38000.0,0.0,5.9485,188.36916666666667,84.95,2.22,DMC래미안e편한세상,2012,, ,15.0,481,,,11410,북가좌동, 
11763,20140630,812.0,12.0,5.9485,16.025151666666666,27.0,0.59,독립문극동(201-0),1998,, ,15.0,201,,,11410,현저동, 
11764,20140630,2252.0,2.0,5.9485,13.163351666666667,27.0,0.49,독립문극동(201-0),1998,, ,1.0,201,,,11410,현저동, 
11765,20140630,30000.0,0.0,5.9485,148.7125,84.97,1.75,DMC래미안e편한세상,2012,, ,10.0,481,,,11410,북가좌동, 
11766,20140630,2955.0,0.0,5.9485,14.64818125,27.0,0.54,독립문극동(201-0),1998,, ,2.0,201,,,11410,현저동, 
11767,20140701,22000.0,0.0,6.0,110.0,84.96,1.29,현대그린,1996,, ,3.0,455,,,11410,홍제동, 
11768,20140701,28000.0,0.0,6.0,140.0,75.66,1.85,독립문삼호,1995,, ,11.0,100,,,11410,영천동, 
11769,20140701,4000.0,150.0,6.0,170.0,84.92,2.0,DMC래미안e편한세상,2012,, ,35.0,481,,,11410,북가좌동, 
11770,20140701,40000.0,0.0,6.0,200.0,84.92,2.36,DMC래미안e편한세상,2012,, ,35.0,481,,,11410,북가좌동, 
11771,20140701,8500.0,0.0,6.0,42.5,50.71,0.84,서울맨션,1972,, ,5.0,315-7,,,11410,홍제동, 
11772,20140701,22000.0,25.0,6.0,135.0,57.78,2.34,천연뜨란채,2006,, ,4.0,145,,,11410,천연동, 
11773,20140701,12000.0,0.0,6.0,60.0,24.09,2.49,연대JK,2012,, ,5.0,518,,,11410,창천동, 
11774,20140701,27500.0,0.0,6.0,137.5,57.78,2.38,천연뜨란채,2006,, ,4.0,145,,,11410,천연동, 
11775,20140701,31000.0,0.0,6.0,155.0,84.9623,1.82,DMC두산위브,2007,, ,1.0,459,,,11410,북가좌동, 
11776,20140701,24000.0,60.0,6.0,180.0,84.95,2.12,DMC래미안e편한세상,2012,, ,5.0,481,,,11410,북가좌동, 
11777,20140702,30000.0,0.0,6.0,150.0,97.03,1.55,그린빌,2003,, ,2.0,1-122,,,11410,북아현동, 
11778,20140702,24000.0,0.0,6.0,120.0,84.78,1.42,홍은동벽산,1997,, ,11.0,455,,,11410,홍은동, 
11779,20140702,40000.0,50.0,6.0,250.0,120.95,2.07,DMC래미안e편한세상,2012,, ,24.0,481,,,11410,북가좌동, 
11780,20140702,26000.0,0.0,6.0,130.0,59.86,2.17,동부센트레빌,2002,, ,7.0,260,,,11410,냉천동, 
11781,20140702,904.0,13.0,6.0,17.52,32.67,0.54,홍제원현대(459-1),2000,, ,6.0,459-1,,,11410,홍제동, 
11782,20140702,25000.0,0.0,6.0,125.0,57.78,2.16,천연뜨란채,2006,, ,4.0,145,,,11410,천연동, 
11783,20140702,15500.0,50.0,6.0,127.5,84.9923,1.5,DMC두산위브,2007,, ,4.0,459,,,11410,북가좌동, 
11784,20140702,12000.0,0.0,6.0,60.0,65.34,0.92,DMC한양,1987,, ,4.0,431,,,11410,북가좌동, 
11785,20140703,13500.0,42.0,6.0,109.5,59.98,1.83,반석블레스,2013,, ,7.0,440-1,,,11410,홍은동, 
11786,20140703,19000.0,0.0,6.0,95.0,92.94,1.02,우민,2004,, ,1.0,187-122,,,11410,연희동, 
11787,20140703,10000.0,40.0,6.0,90.0,32.76,2.75,홍제삼성래미안,2001,, ,6.0,461,,,11410,홍제동, 
11788,20140703,29990.0,0.0,6.0,149.95,75.66,1.98,독립문삼호,1995,, ,13.0,100,,,11410,영천동, 
11789,20140703,13000.0,100.0,6.0,165.0,84.706,1.95,대우푸르지오,2002,, ,14.0,739,,,11410,연희동, 
11790,20140703,23000.0,0.0,6.0,115.0,84.77,1.36,"현대(1,2차)",1988,, ,12.0,202-5,,,11410,홍은동, 
11791,20140703,38000.0,0.0,6.0,190.0,84.95,2.24,DMC래미안e편한세상,2012,, ,19.0,481,,,11410,북가좌동, 
11792,20140704,27000.0,0.0,6.0,135.0,84.24,1.6,피어리스,1987,, ,17.0,222,,,11410,충정로3가, 
11793,20140704,1000.0,50.0,6.0,55.0,35.64,1.54,삼우빌라,2002,, ,2.0,123-1,,,11410,북아현동, 
11794,20140704,20000.0,15.0,6.0,115.0,59.61,1.93,성원,2001,, ,11.0,740,,,11410,연희동, 
11795,20140704,22000.0,0.0,6.0,110.0,59.4,1.85,독립문파크빌,2000,, ,12.0,1019,,,11410,현저동, 
11796,20140704,7500.0,0.0,6.0,37.5,45.32,0.83,서울맨션,1972,, ,2.0,315-7,,,11410,홍제동, 
11797,20140704,27000.0,0.0,6.0,135.0,84.99,1.59,문화촌현대,2002,, ,11.0,463,,,11410,홍제동, 
11798,20140704,5000.0,110.0,6.0,135.0,83.63,1.61,현대,1992,, ,17.0,185-15,,,11410,충정로2가, 
11799,20140704,24000.0,0.0,6.0,120.0,84.918,1.41,홍은동풍림아이원,2002,, ,16.0,460,,,11410,홍은동, 
11800,20140704,20000.0,0.0,6.0,100.0,60.06,1.67,홍제한양,1993,, ,6.0,82,,,11410,홍제동, 
11801,20140704,26000.0,0.0,6.0,130.0,84.57,1.54,북가좌삼호,1996,, ,7.0,449,,,11410,북가좌동, 
11802,20140704,19000.0,40.0,6.0,135.0,71.78,1.88,씨밀레,2004,, ,6.0,468,,,11410,창천동, 
11803,20140705,33000.0,0.0,6.0,165.0,84.87,1.94,DMC센트레빌,2009,, ,5.0,381,,,11410,남가좌동, 
11804,20140705,19000.0,50.0,6.0,145.0,59.58,2.43,독립문극동(200-0),1998,, ,8.0,200,,,11410,현저동, 
11805,20140705,24000.0,0.0,6.0,120.0,83.9,1.43,세한숲속마을,2002,, ,14.0,산11-244,,,11410,홍은동, 
11806,20140705,20000.0,0.0,6.0,100.0,84.92,1.18,극동,1995,, ,12.0,454,,,11410,홍은동, 
11807,20140705,30000.0,0.0,6.0,150.0,84.9,1.77,인왕산현대,2000,, ,2.0,460,,,11410,홍제동, 
11808,20140705,5000.0,95.0,6.0,120.0,59.7,2.01,신촌럭키,1999,, ,12.0,144,,,11410,대현동, 
11809,20140705,28000.0,0.0,6.0,140.0,84.78,1.65,홍은동벽산,1997,, ,6.0,455,,,11410,홍은동, 
11810,20140705,20500.0,0.0,6.0,102.5,60.06,1.71,홍제한양,1993,, ,15.0,82,,,11410,홍제동, 
11811,20140705,15000.0,20.0,6.0,95.0,59.04,1.61,요진,1998,, ,10.0,150,,,11410,북가좌동, 
11812,20140705,36000.0,0.0,6.0,180.0,84.95,2.12,DMC래미안e편한세상,2012,, ,15.0,481,,,11410,북가좌동, 
11813,20140705,23000.0,0.0,6.0,115.0,59.93,1.92,홍제원현대(459-0),2000,, ,1.0,459,,,11410,홍제동, 
11814,20140705,14000.0,15.0,6.0,85.0,48.97,1.74,태영으뜸(데시앙),1998,, ,7.0,373,,,11410,홍제동, 
11815,20140705,21000.0,0.0,6.0,105.0,84.42,1.24,현대,1992,, ,2.0,185-15,,,11410,충정로2가, 
11816,20140705,13000.0,0.0,6.0,65.0,54.54,1.19,유원,1987,, ,2.0,22,,,11410,홍은동, 
11817,20140706,22000.0,0.0,6.0,110.0,59.59,1.85,DMC래미안클라시스,2000,, ,17.0,377,,,11410,남가좌동, 
11818,20140706,10000.0,100.0,6.0,150.0,84.78,1.77,청구1차,1994,, ,5.0,453,,,11410,홍제동, 
11819,20140706,30000.0,0.0,6.0,150.0,84.78,1.77,청구1차,1994,, ,9.0,453,,,11410,홍제동, 
11820,20140706,5000.0,70.0,6.0,95.0,59.4,1.6,남가좌동현대,1999,, ,13.0,376,,,11410,남가좌동, 
11821,20140706,21800.0,0.0,6.0,109.0,84.96,1.28,홍은동벽산,1997,, ,1.0,455,,,11410,홍은동, 
11822,20140706,25000.0,0.0,6.0,125.0,73.65,1.7,남가좌동현대,1999,, ,2.0,376,,,11410,남가좌동, 
11823,20140707,14000.0,0.0,6.0,70.0,64.53,1.08,풍림1차,1988,, ,7.0,440-3,,,11410,홍은동, 
11824,20140707,19500.0,0.0,6.0,97.5,59.96,1.63,임광,1999,, ,6.0,738,,,11410,연희동, 
11825,20140707,15000.0,80.0,6.0,155.0,84.706,1.83,대우푸르지오,2002,, ,15.0,739,,,11410,연희동, 
11826,20140707,53000.0,0.0,6.0,265.0,120.95,2.19,DMC래미안e편한세상,2012,, ,11.0,481,,,11410,북가좌동, 
11827,20140707,2000.0,120.0,6.0,130.0,56.02,2.32,천연뜨란채,2006,, ,14.0,145,,,11410,천연동, 
11828,20140707,45000.0,0.0,6.0,225.0,132.43,1.7,인왕산어울림,2006,, ,12.0,467,,,11410,홍제동, 
11829,20140708,12000.0,60.0,6.0,120.0,114.51,1.05,독립문극동(200-0),1998,, ,5.0,200,,,11410,현저동, 
11830,20140708,23000.0,0.0,6.0,115.0,60.06,1.91,홍제한양,1993,, ,9.0,82,,,11410,홍제동, 
11831,20140708,2000.0,80.0,6.0,90.0,59.79,1.51,대우푸르지오,2002,, ,7.0,739,,,11410,연희동, 
11832,20140708,22000.0,0.0,6.0,110.0,41.48,2.65,충정리시온,2004,, ,19.0,465,,,11410,충정로3가, 
11833,20140708,20000.0,0.0,6.0,100.0,59.94,1.67,문화촌현대,2002,, ,15.0,463,,,11410,홍제동, 
11834,20140708,35000.0,0.0,6.0,175.0,59.98,2.92,돈의문센트레빌,2011,, ,9.0,261,,,11410,냉천동, 
11835,20140708,21000.0,0.0,6.0,105.0,59.96,1.75,두산,1999,, ,14.0,1009,,,11410,북아현동, 
11836,20140708,21000.0,0.0,6.0,105.0,84.77,1.24,"현대(1,2차)",1988,, ,1.0,202-5,,,11410,홍은동, 
11837,20140708,21500.0,0.0,6.0,107.5,59.96,1.79,두산,1999,, ,6.0,1009,,,11410,북아현동, 
11838,20140708,27000.0,0.0,6.0,135.0,57.78,2.34,천연뜨란채,2006,, ,1.0,145,,,11410,천연동, 
11839,20140708,24000.0,0.0,6.0,120.0,84.48,1.42,성우아파트,2005,, ,2.0,1-97,,,11410,북아현동, 
11840,20140709,30000.0,0.0,6.0,150.0,84.84,1.77,홍은센트레빌,2009,, ,10.0,461,,,11410,홍은동, 
11841,20140709,26000.0,0.0,6.0,130.0,57.78,2.25,천연뜨란채,2006,, ,8.0,145,,,11410,천연동, 
11842,20140709,24000.0,0.0,6.0,120.0,103.11,1.16,유원하나,1996,, ,11.0,454,,,11410,홍제동, 
11843,20140709,5000.0,55.0,6.0,80.0,58.5,1.37,풍림2,1990,, ,3.0,453-2,,,11410,홍은동, 
11844,20140709,17000.0,60.0,6.0,145.0,75.66,1.92,독립문삼호,1995,, ,14.0,100,,,11410,영천동, 
11845,20140709,20000.0,0.0,6.0,100.0,84.9573,1.18,동원베네스트,2012,, ,13.0,463,,,11410,홍은동, 
11846,20140710,5000.0,120.0,6.0,145.0,75.8,1.91,천연뜨란채,2006,, ,10.0,145,,,11410,천연동, 
11847,20140710,23000.0,0.0,6.0,115.0,59.61,1.93,성원,2001,, ,11.0,740,,,11410,연희동, 
11848,20140710,2000.0,60.0,6.0,70.0,17.19,4.07,3RU-City,2013,, ,7.0,510-2,,,11410,창천동, 
11849,20140710,39000.0,0.0,6.0,195.0,114.72,1.7,홍제원현대(459-0),2000,, ,12.0,459,,,11410,홍제동, 
11850,20140710,2444.0,22.0,6.0,34.22,32.86,1.04,DMC아이파크,2009,, ,6.0,458,,,11410,북가좌동, 
11851,20140710,21000.0,0.0,6.0,105.0,84.92,1.24,극동,1995,, ,12.0,454,,,11410,홍은동, 
